timestamp,PV1 voltage (V),PV1 current (A),PV1 input power(W),PV2 voltage (V),PV2 current (A),PV2 input power(W),AC current R(A),AC voltage R(V),AC current S(A),AC voltage S(V),AC current T(A),AC voltage T(V),output power(W),feed-in power(W),daily yield(kWh),total yield(kWh),feed-in energy(kWh),consume energy(kWh),Inverter Status,Battery operating status,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,dataset,PV1_voltage_(V)_cat,PV2_voltage_(V)_cat,PV1_current_(A)_cat,PV2_current_(A)_cat,PV1_input_power(W)_cat,PV2_input_power(W)_cat,output_power(W)_cat,feed-in_power(W)_cat,Temperature_cat,Dew_Point_C_cat,Humidity_%_cat,Speed_kmh_cat,Precip_Rate_mm_cat,prší?,hour,day_of_week,is_workday,hourly_yield,hourly_feed_in_energy,hourly_consumed,sobestacnost,system_pracuje,pretok,h_spotreba_cat,h_yield_cat,h_feedin_cat
2023-11-08 10:00:00,491.03,2.1,1063.08,413.93,2.24,965.42,2.44,240.03,2.56,239.88,3.49,240.28,1874.42,-24.17,2.89,8848.59,4918.8,1551.37,NormalMode,Normal,9.5,4.93,73.25,,4.22,4.47,1038.77,0.0,0.0,1.08,104.9,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Nula,5 až 10,0 až 5,60-79,2.5-5,0,neprší,10,2,pracovní den,2.29,0.0,0.03,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-11-08 11:00:00,491.02,3.4,1697.08,408.89,3.57,1482.67,2.57,240.84,2.82,241.62,4.35,241.48,2186.92,0.0,5.18,8850.88,4918.8,1551.4,NormalMode,Normal,9.89,5.0,71.75,,4.65,4.95,1038.61,0.0,0.0,1.5,138.33,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Nula,5 až 10,0 až 5,60-79,2.5-5,0,neprší,11,2,pracovní den,1.66,0.0,0.0,ano,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-11-08 12:00:00,488.49,2.36,1187.08,407.42,2.12,890.83,2.56,239.86,2.62,240.42,2.72,240.42,1712.67,5.0,6.84,8852.54,4918.8,1551.4,NormalMode,Normal,10.4,5.09,69.83,,4.05,4.26,1038.52,0.0,0.0,1.42,147.86,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Nula,10 až 15,5 až 10,60-79,2.5-5,0,neprší,12,2,pracovní den,1.23,0.0,0.0,ano,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-11-08 13:00:00,487.56,2.07,1052.75,406.08,1.64,693.33,1.27,240.8,1.32,239.79,1.47,241.13,530.42,0.0,8.07,8853.77,4918.8,1551.4,NormalMode,Normal,10.62,5.24,69.42,,3.97,4.12,1038.61,0.0,0.0,1.33,164.66,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Extremely Low,Nula,10 až 15,5 až 10,60-79,2.5-5,0,neprší,13,2,pracovní den,1.02,0.0,0.0,ano,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-11-08 14:00:00,460.61,0.82,409.92,385.08,0.69,285.67,2.64,240.51,2.58,239.51,2.81,240.56,1769.5,0.0,9.08,8854.79,4918.8,1551.4,NormalMode,Normal,9.96,5.54,74.17,,3.69,3.85,1038.66,0.0,0.0,0.33,55.88,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Low,Nula,10 až 15,5 až 10,60-79,2.5-5,0,neprší,14,2,pracovní den,1.41,0.01,-0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-11-08 15:00:00,439.7,0.49,236.62,378.69,0.37,153.15,1.48,240.42,1.36,239.69,2.09,240.5,781.38,17.15,10.5,8856.2,4918.81,1551.4,NormalMode,Normal,8.85,5.92,82.38,,2.08,2.13,1038.66,0.0,0.0,0.0,34.58,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,15,2,pracovní den,1.21,0.09,0.12,ne,ano,ano,1000-1250Wh,500-1500Wh,<500Wh
2023-11-08 16:00:00,137.12,0.01,3.92,231.88,0.02,5.92,2.2,219.52,2.24,219.51,2.22,218.89,1394.42,-553.42,11.71,8857.41,4918.9,1551.52,NormalMode,Normal,8.6,5.61,81.75,,0.79,0.79,1038.69,0.0,0.0,0.0,4.64,IVELKO9,Nula,Extremely Low,Nula,Nula,Nula,Nula,Low,Nula,5 až 10,5 až 10,80-99,0-2.5,0,neprší,16,2,pracovní den,0.39,0.0,0.98,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-11-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-914.83,12.1,8857.8,4918.9,1552.49,IdleMode,Normal,7.99,5.42,84.17,,0.01,0.01,1038.77,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,17,2,pracovní den,0.0,0.0,1.57,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2018.58,12.1,8857.8,4918.9,1554.07,IdleMode,Normal,7.44,5.63,88.25,,0.0,0.0,1038.83,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,18,2,pracovní den,0.0,0.0,2.01,ne,ne,ne,2000-3000Wh,Vypnuto,Nedodava
2023-11-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1821.45,12.1,8857.8,4918.9,1556.08,IdleMode,Normal,6.65,4.52,86.55,,0.6,0.6,1039.0,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,19,2,pracovní den,0.0,0.0,1.91,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1861.92,12.1,8857.8,4918.9,1557.99,IdleMode,Normal,5.83,3.75,86.5,,0.43,0.43,1038.91,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,20,2,pracovní den,0.0,0.0,1.43,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-925.42,12.1,8857.8,4918.9,1559.41,IdleMode,Normal,4.2,2.99,91.75,,0.01,0.01,1038.91,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,21,2,pracovní den,0.0,0.0,0.82,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-819.92,12.1,8857.8,4918.9,1560.23,IdleMode,Normal,3.49,2.51,93.25,,0.0,0.0,1038.1,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,22,2,pracovní den,0.0,0.0,1.06,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1396.17,12.1,8857.8,4918.9,1561.29,IdleMode,Normal,2.84,2.01,94.08,,0.0,0.0,1037.7,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,23,2,pracovní den,0.0,0.0,1.1,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-759.42,1.01,8857.8,4918.9,1562.39,IdleMode,Normal,3.31,2.02,91.25,,0.0,0.0,1037.48,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,0,3,pracovní den,0.0,0.0,0.87,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1183.17,0.0,8857.8,4918.9,1563.27,IdleMode,Normal,2.09,1.29,94.33,,0.0,0.0,1037.0,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,1,3,pracovní den,0.0,0.0,1.31,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1075.25,0.0,8857.8,4918.9,1564.57,IdleMode,Normal,1.33,0.76,96.17,,0.0,0.0,1036.71,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,2,3,pracovní den,0.0,0.0,0.87,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1130.25,0.0,8857.8,4918.9,1565.44,IdleMode,Normal,1.37,0.86,96.92,,0.0,0.0,1036.07,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,3,3,pracovní den,0.0,0.0,1.34,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1172.33,0.0,8857.8,4918.9,1566.78,IdleMode,Normal,2.3,1.56,95.0,,0.31,0.31,1035.67,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,4,3,pracovní den,0.0,0.0,0.89,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-909.0,0.0,8857.8,4918.9,1567.67,IdleMode,Normal,2.91,1.89,92.92,,0.23,0.23,1035.05,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,5,3,pracovní den,0.0,0.0,1.29,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-09 06:00:00,0.0,0.0,0.0,25.51,0.0,0.0,0.0,19.65,0.0,19.8,0.0,19.74,0.0,-1547.25,0.0,8857.8,4918.9,1568.97,IdleMode,Normal,2.43,1.49,93.42,,0.03,0.03,1034.57,0.0,0.0,0.0,0.37,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,6,3,pracovní den,0.14,0.0,0.75,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-11-09 07:00:00,399.92,0.18,100.08,389.03,0.48,205.42,1.02,235.88,1.14,235.27,1.08,236.91,227.5,-117.0,0.14,8857.94,4918.9,1569.72,NormalMode,Normal,2.01,1.2,94.42,,0.0,0.0,1034.17,0.0,0.0,0.0,16.56,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,7,3,pracovní den,0.77,0.0,0.61,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-11-09 08:00:00,444.38,1.43,677.5,335.16,2.55,833.0,2.38,235.36,2.42,235.56,2.42,236.08,1518.58,-1230.67,0.91,8858.71,4918.9,1570.32,NormalMode,Normal,4.4,1.91,84.25,,1.1,1.12,1033.94,0.0,0.0,0.67,71.58,IVELKO9,Normal,Low,A<3,A<3,Low,Low,Low,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,8,3,pracovní den,1.52,0.0,0.72,ne,ano,ne,1000-1250Wh,1500-2500Wh,Nedodava
2023-11-09 09:00:00,487.0,2.57,1287.25,422.99,5.18,2187.17,1.8,236.57,1.88,236.02,2.1,237.22,1082.58,-35.92,2.43,8860.22,4918.9,1571.04,NormalMode,Normal,7.24,2.32,71.33,,3.41,3.56,1033.67,0.0,0.0,1.08,132.77,IVELKO9,Normal,Normal,A<3,3<A<7,Low,Normal,Low,Nula,5 až 10,0 až 5,60-79,2.5-5,0,neprší,9,3,pracovní den,0.58,0.0,0.0,ano,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-11-09 10:00:00,493.9,3.99,2002.67,408.82,5.63,2324.75,1.32,236.17,1.47,237.17,1.68,237.16,663.42,0.0,3.01,8860.81,4918.9,1571.04,NormalMode,Normal,9.41,2.97,64.5,,3.49,3.64,1033.28,0.0,0.0,1.92,192.06,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Extremely Low,Nula,5 až 10,0 až 5,60-79,2.5-5,0,neprší,10,3,pracovní den,1.28,0.04,0.0,ano,ano,ano,<100 Wh,500-1500Wh,<500Wh
2023-11-09 11:00:00,490.78,4.07,2009.83,412.04,4.54,1890.42,3.01,237.7,3.12,237.66,3.47,237.86,2163.33,437.42,4.28,8862.08,4918.94,1571.04,NormalMode,Normal,10.85,3.43,60.67,,3.66,3.82,1032.65,0.0,0.0,2.0,221.72,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Low,Nula,10 až 15,0 až 5,60-79,2.5-5,0,neprší,11,3,pracovní den,2.98,1.04,0.0,ano,ano,ano,<100 Wh,2500-4000Wh,500-1500Wh
2023-11-09 12:00:00,491.31,3.48,1724.83,409.18,3.27,1355.42,4.31,237.48,4.48,237.63,4.65,238.14,3126.75,1058.5,7.27,8865.07,4919.98,1571.04,NormalMode,Normal,11.87,4.11,59.42,,3.83,4.0,1031.94,0.0,0.0,1.67,212.29,IVELKO9,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Normal,Low,10 až 15,0 až 5,40-59,2.5-5,0,neprší,12,3,pracovní den,2.38,0.32,0.07,ne,ano,ano,<100 Wh,1500-2500Wh,<500Wh
2023-11-09 13:00:00,486.56,2.67,1314.42,413.23,1.97,831.42,2.38,236.17,2.61,235.02,2.59,236.78,1613.08,0.0,9.64,8867.44,4920.3,1571.11,NormalMode,Normal,12.05,4.4,59.75,,2.99,3.07,1031.55,0.0,0.0,1.25,160.32,IVELKO9,Normal,Normal,A<3,A<3,Low,Low,Low,Nula,10 až 15,0 až 5,40-59,2.5-5,0,neprší,13,3,pracovní den,1.51,0.57,0.03,ne,ano,ano,<100 Wh,1500-2500Wh,500-1500Wh
2023-11-09 14:00:00,425.53,2.21,964.5,401.42,0.99,421.08,2.05,237.74,2.51,236.76,3.02,237.85,1616.25,847.42,11.15,8868.95,4920.87,1571.14,NormalMode,Normal,12.47,4.46,58.33,,3.15,3.28,1031.13,0.0,0.0,0.92,102.93,IVELKO9,Normal,Normal,A<3,A<3,Low,Extremely Low,Low,Extremely Low,10 až 15,0 až 5,40-59,2.5-5,0,neprší,14,3,pracovní den,2.54,0.33,0.0,ano,ano,ano,<100 Wh,2500-4000Wh,<500Wh
2023-11-09 15:00:00,420.48,0.35,172.5,384.78,0.29,131.75,2.64,236.74,2.78,236.66,6.53,237.38,2711.17,0.0,13.69,8871.49,4921.2,1571.14,NormalMode,Normal,10.42,4.48,66.92,,3.07,3.14,1030.79,0.0,0.0,0.0,30.78,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Low,Nula,10 až 15,0 až 5,60-79,2.5-5,0,neprší,15,3,pracovní den,1.48,0.0,0.0,ano,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-11-09 16:00:00,174.5,0.06,24.5,281.7,0.03,13.25,2.2,236.92,2.0,234.89,2.15,234.05,1237.33,0.0,15.18,8872.98,4921.2,1571.14,NormalMode,Normal,9.03,4.42,73.08,,4.28,4.55,1030.68,0.0,0.0,0.0,4.48,IVELKO9,Nula,Low,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,0 až 5,60-79,2.5-5,0,neprší,16,3,pracovní den,2.0,0.0,0.0,ano,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-11-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.7,235.18,2.65,233.47,2.99,233.64,1794.33,16.42,17.17,8874.98,4921.2,1571.14,NormalMode,Normal,7.8,4.47,79.67,,4.38,4.59,1030.79,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Low,Nula,5 až 10,0 až 5,60-79,2.5-5,0,neprší,17,3,pracovní den,1.09,0.0,0.19,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-11-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.62,137.79,0.85,136.45,0.97,136.88,359.5,-1204.67,18.27,8876.07,4921.2,1571.33,NormalMode,Normal,7.29,4.35,82.17,,3.76,3.94,1031.04,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Extremely Low,Nula,5 až 10,0 až 5,80-99,2.5-5,0,neprší,18,3,pracovní den,0.13,0.0,2.37,ne,ano,ne,2000-3000Wh,<500Wh,Nedodava
2023-11-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2287.67,18.4,8876.2,4921.2,1573.7,IdleMode,Normal,7.26,4.38,82.42,,3.12,3.22,1030.59,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,0 až 5,80-99,2.5-5,0,neprší,19,3,pracovní den,0.0,0.0,1.35,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1336.67,18.4,8876.2,4921.2,1575.05,IdleMode,Normal,6.26,4.27,87.08,,0.47,0.47,1030.42,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,20,3,pracovní den,0.0,0.0,1.49,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1174.17,18.4,8876.2,4921.2,1576.54,IdleMode,Normal,5.42,4.02,90.67,,0.0,0.0,1030.4,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,21,3,pracovní den,0.0,0.0,0.89,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-805.5,18.4,8876.2,4921.2,1577.43,IdleMode,Normal,6.38,4.71,88.83,,0.01,0.01,1030.11,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,22,3,pracovní den,0.0,0.0,0.82,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-954.92,18.4,8876.2,4921.2,1578.25,IdleMode,Normal,6.99,4.87,86.5,,0.54,0.54,1029.8,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,23,3,pracovní den,0.0,0.0,1.29,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1212.08,0.0,8876.2,4921.2,1579.55,IdleMode,Normal,7.46,5.16,85.83,,1.72,1.74,1029.26,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,0,4,pracovní den,0.0,0.0,0.89,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-777.58,0.0,8876.2,4921.2,1580.44,IdleMode,Normal,7.46,5.33,86.33,,1.98,2.04,1028.92,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,1,4,pracovní den,0.0,0.0,0.79,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-780.67,0.0,8876.2,4921.2,1581.23,IdleMode,Normal,7.6,5.32,85.92,,3.16,3.27,1028.33,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,5 až 10,80-99,2.5-5,0,neprší,2,4,pracovní den,0.0,0.0,1.01,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1190.5,0.0,8876.2,4921.2,1582.23,IdleMode,Normal,7.34,5.04,85.5,,2.01,2.04,1027.6,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,3,4,pracovní den,0.0,0.0,0.92,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-727.0,0.0,8876.2,4921.2,1583.15,IdleMode,Normal,6.84,4.78,86.75,,0.62,0.62,1027.03,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,4,4,pracovní den,0.0,0.0,0.78,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-912.42,0.0,8876.2,4921.2,1583.93,IdleMode,Normal,5.78,4.05,88.67,,0.2,0.2,1026.66,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,5,4,pracovní den,0.0,0.0,1.19,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1093.25,0.0,8876.2,4921.2,1585.13,IdleMode,Normal,5.37,3.52,88.0,,0.03,0.03,1026.41,0.0,0.0,0.0,0.15,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,6,4,pracovní den,0.03,0.0,0.63,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-11-10 07:00:00,343.89,0.27,125.08,312.74,0.49,208.33,0.85,199.62,0.94,198.88,0.92,198.96,191.92,-171.58,0.03,8876.23,4921.2,1585.76,NormalMode,Normal,4.61,3.01,89.42,,0.07,0.07,1026.44,0.0,0.0,0.0,14.1,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,7,4,pracovní den,0.6,0.0,0.8,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-11-10 08:00:00,465.47,0.91,450.5,420.59,1.06,473.42,1.57,238.9,1.66,239.0,1.58,238.33,846.25,-1667.67,0.63,8876.83,4921.2,1586.56,NormalMode,Normal,7.14,4.25,82.25,,1.53,1.56,1026.33,0.0,0.0,0.17,52.89,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,8,4,pracovní den,0.8,0.0,1.21,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-11-10 09:00:00,471.48,0.92,462.75,402.83,0.75,325.17,1.34,239.15,1.43,239.35,1.39,239.33,637.92,-535.08,1.42,8877.63,4921.2,1587.77,NormalMode,Normal,8.08,4.91,80.83,,1.26,1.26,1026.22,0.0,0.0,0.75,74.03,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,5 až 10,0 až 5,80-99,0-2.5,0,neprší,9,4,pracovní den,0.61,0.08,0.44,ne,ano,ano,1000-1250Wh,500-1500Wh,<500Wh
2023-11-10 10:00:00,462.33,1.08,530.17,398.62,0.82,348.17,1.45,239.42,1.6,239.08,1.65,238.98,803.67,-720.25,2.04,8878.24,4921.28,1588.21,NormalMode,Normal,8.65,5.26,79.67,,0.12,0.12,1026.27,0.0,0.0,0.33,88.88,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,5 až 10,5 až 10,60-79,0-2.5,0,neprší,10,4,pracovní den,1.11,0.02,0.55,ne,ano,ano,1000-1250Wh,500-1500Wh,<500Wh
2023-11-10 11:00:00,485.38,1.25,636.17,401.61,1.09,459.92,1.55,240.44,1.72,239.63,1.72,239.87,888.67,-152.92,3.15,8879.35,4921.3,1588.76,NormalMode,Normal,9.95,5.61,74.67,,0.44,0.44,1025.97,0.0,0.0,1.08,131.88,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Nula,10 až 15,5 až 10,60-79,0-2.5,0,neprší,11,4,pracovní den,0.67,0.0,0.39,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
