Rok;Mesic;Den;Hodnota;
2016;09;21;2.6;
2016;09;22;11.4;
2016;09;23;5.1;
2016;09;24;8.9;
2016;09;25;10.1;
2016;09;26;8.6;
2016;09;27;9;
2016;09;28;4.4;
2016;09;29;9.7;
2016;09;30;7.6;
2016;10;1;6.5;
2016;10;2;.5;
2016;10;3;.5;
2016;10;4;4.2;
2016;10;5;2.5;
2016;10;6;.4;
2016;10;7;7.8;
2016;10;8;.7;
2016;10;9;.7;
2016;10;10;2.5;
2016;10;11;0;
2016;10;12;0;
2016;10;13;0;
2016;10;14;0;
2016;10;15;.8;
2016;10;16;1.4;
2016;10;17;0;
2016;10;18;0;
2016;10;19;1.8;
2016;10;20;1;
2016;10;21;.7;
2016;10;22;3;
2016;10;23;0;
2016;10;24;.2;
2016;10;25;0;
2016;10;26;0;
2016;10;27;2.4;
2016;10;28;.6;
2016;10;29;.1;
2016;10;30;4.6;
2016;10;31;8.4;
2016;11;1;7.5;
2016;11;2;1.7;
2016;11;3;3.4;
2016;11;4;4.9;
2016;11;5;.1;
2016;11;6;0;
2016;11;7;2.5;
2016;11;8;5.5;
2016;11;9;3.7;
2016;11;10;0;
2016;11;11;1.1;
2016;11;12;0;
2016;11;13;8.3;
2016;11;14;8;
2016;11;15;1;
2016;11;16;0;
2016;11;17;0;
2016;11;18;2.5;
2016;11;19;0;
2016;11;20;4.5;
2016;11;21;4.2;
2016;11;22;0;
2016;11;23;0;
2016;11;24;0;
2016;11;25;0;
2016;11;26;0;
2016;11;27;.9;
2016;11;28;2.9;
2016;11;29;7.5;
2016;11;30;0;
2016;12;1;0;
2016;12;2;4;
2016;12;3;6.9;
2016;12;4;0;
2016;12;5;0;
2016;12;6;0;
2016;12;7;2.8;
2016;12;8;5.3;
2016;12;9;0;
2016;12;10;4.2;
2016;12;11;.1;
2016;12;12;.4;
2016;12;13;0;
2016;12;14;0;
2016;12;15;0;
2016;12;16;1.3;
2016;12;17;0;
2016;12;18;0;
2016;12;19;0;
2016;12;20;.8;
2016;12;21;0;
2016;12;22;0;
2016;12;23;0;
2016;12;24;0;
2016;12;25;0;
2016;12;26;.3;
2016;12;27;0;
2016;12;28;0;
2016;12;29;7.1;
2016;12;30;0;
2016;12;31;.1;
2017;01;1;0;
2017;01;2;0;
2017;01;3;.6;
2017;01;4;1;
2017;01;5;1.8;
2017;01;6;6.9;
2017;01;7;2.2;
2017;01;8;0;
2017;01;9;0;
2017;01;10;1.7;
2017;01;11;5.2;
2017;01;12;.8;
2017;01;13;0;
2017;01;14;0;
2017;01;15;2.6;
2017;01;16;0;
2017;01;17;5.8;
2017;01;18;7.3;
2017;01;19;.8;
2017;01;20;1.5;
2017;01;21;5;
2017;01;22;8;
2017;01;23;0;
2017;01;24;0;
2017;01;25;0;
2017;01;26;4.5;
2017;01;27;8;
2017;01;28;0;
2017;01;29;4.9;
2017;01;30;7.1;
2017;01;31;0;
2017;02;1;0;
2017;02;2;0;
2017;02;3;0;
2017;02;4;1.6;
2017;02;5;.2;
2017;02;6;.7;
2017;02;7;0;
2017;02;8;0;
2017;02;9;0;
2017;02;10;.6;
2017;02;11;0;
2017;02;12;1.6;
2017;02;13;8.9;
2017;02;14;9.3;
2017;02;15;9.1;
2017;02;16;8.9;
2017;02;17;2.3;
2017;02;18;1.4;
2017;02;19;.9;
2017;02;20;2.5;
2017;02;21;.6;
2017;02;22;0;
2017;02;23;.1;
2017;02;24;3.9;
2017;02;25;8.2;
2017;02;26;1.4;
2017;02;27;8.1;
2017;02;28;1.8;
2017;03;1;4.2;
2017;03;2;5.3;
2017;03;3;7.9;
2017;03;4;8.4;
2017;03;5;2;
2017;03;6;1.3;
2017;03;7;.1;
2017;03;8;1.6;
2017;03;9;2;
2017;03;10;.2;
2017;03;11;3.7;
2017;03;12;3.2;
2017;03;13;7.8;
2017;03;14;2.2;
2017;03;15;4.5;
2017;03;16;9.9;
2017;03;17;5.1;
2017;03;18;0;
2017;03;19;2.2;
2017;03;20;1.5;
2017;03;21;.8;
2017;03;22;0;
2017;03;23;0;
2017;03;24;2.6;
2017;03;25;10.9;
2017;03;26;12;
2017;03;27;12.1;
2017;03;28;12.1;
2017;03;29;6.7;
2017;03;30;1.9;
2017;03;31;11.8;
2017;04;1;12.1;
2017;04;2;8.1;
2017;04;3;.3;
2017;04;4;2.3;
2017;04;5;0;
2017;04;6;4.1;
2017;04;7;0;
2017;04;8;1.5;
2017;04;9;6.8;
2017;04;10;11.6;
2017;04;11;2.7;
2017;04;12;.5;
2017;04;13;1.7;
2017;04;14;5.5;
2017;04;15;2.6;
2017;04;16;7.2;
2017;04;17;.6;
2017;04;18;3.8;
2017;04;19;1.7;
2017;04;20;4.8;
2017;04;21;8.3;
2017;04;22;1.3;
2017;04;23;5.7;
2017;04;24;11.8;
2017;04;25;6.2;
2017;04;26;0;
2017;04;27;.4;
2017;04;28;0;
2017;04;29;3.5;
2017;04;30;10.1;
2017;05;1;9.6;
2017;05;2;6.3;
2017;05;3;10.2;
2017;05;4;3.6;
2017;05;5;.4;
2017;05;6;5.5;
2017;05;7;5.7;
2017;05;8;4.6;
2017;05;9;5.2;
2017;05;10;13;
2017;05;11;13.1;
2017;05;12;4.1;
2017;05;13;5.5;
2017;05;14;7.4;
2017;05;15;7.5;
2017;05;16;11.3;
2017;05;17;11.5;
2017;05;18;14.9;
2017;05;19;15;
2017;05;20;0;
2017;05;21;11.8;
2017;05;22;14.4;
2017;05;23;10.3;
2017;05;24;4;
2017;05;25;2.3;
2017;05;26;8.9;
2017;05;27;15.3;
2017;05;28;15;
2017;05;29;13;
2017;05;30;7.5;
2017;05;31;7.6;
2017;06;1;15;
2017;06;2;15.2;
2017;06;3;13.8;
2017;06;4;1.9;
2017;06;5;10.3;
2017;06;6;4.8;
2017;06;7;11.9;
2017;06;8;13.3;
2017;06;9;13;
2017;06;10;9.5;
2017;06;11;14.6;
2017;06;12;8.2;
2017;06;13;8.2;
2017;06;14;13.4;
2017;06;15;15.2;
2017;06;16;5.3;
2017;06;17;2.3;
2017;06;18;11.2;
2017;06;19;15.7;
2017;06;20;15.3;
2017;06;21;13.9;
2017;06;22;12.2;
2017;06;23;8.1;
2017;06;24;14.1;
2017;06;25;9.4;
2017;06;26;8.2;
2017;06;27;4.2;
2017;06;28;6.6;
2017;06;29;0;
2017;06;30;12.6;
2017;07;1;5.4;
2017;07;2;4.4;
2017;07;3;13;
2017;07;4;2.9;
2017;07;5;9.7;
2017;07;6;12.5;
2017;07;7;6.1;
2017;07;8;8.4;
2017;07;9;6.4;
2017;07;10;7.7;
2017;07;11;2.5;
2017;07;12;5.6;
2017;07;13;8;
2017;07;14;5.2;
2017;07;15;4.4;
2017;07;16;8.8;
2017;07;17;3.1;
2017;07;18;7.6;
2017;07;19;13.4;
2017;07;20;6.5;
2017;07;21;10.7;
2017;07;22;8.7;
2017;07;23;5.8;
2017;07;24;1.9;
2017;07;25;2.3;
2017;07;26;3.8;
2017;07;27;1.9;
2017;07;28;6.1;
2017;07;29;11.1;
2017;07;30;11.6;
2017;07;31;12.9;
2017;08;1;13.4;
2017;08;2;10.1;
2017;08;3;4.5;
2017;08;4;1.6;
2017;08;5;12.9;
2017;08;6;4.9;
2017;08;7;13.5;
2017;08;8;11.5;
2017;08;9;7.2;
2017;08;10;10.8;
2017;08;11;1.6;
2017;08;12;4.1;
2017;08;13;4.6;
2017;08;14;9.4;
2017;08;15;13.1;
2017;08;16;.8;
2017;08;17;5.7;
2017;08;18;10.1;
2017;08;19;1.9;
2017;08;20;5.1;
2017;08;21;6.9;
2017;08;22;6.1;
2017;08;23;12.6;
2017;08;24;7.8;
2017;08;25;10.4;
2017;08;26;10.9;
2017;08;27;9.3;
2017;08;28;11.2;
2017;08;29;13;
2017;08;30;12.3;
2017;08;31;5.5;
2017;09;1;0;
2017;09;2;3.9;
2017;09;3;3.3;
2017;09;4;10.2;
2017;09;5;12.2;
2017;09;6;2.6;
2017;09;7;2.7;
2017;09;8;7.2;
2017;09;9;8.2;
2017;09;10;.3;
2017;09;11;.1;
2017;09;12;2.8;
2017;09;13;2.7;
2017;09;14;.1;
2017;09;15;.3;
2017;09;16;0;
2017;09;17;1.4;
2017;09;18;6.4;
2017;09;19;2.3;
2017;09;20;5.1;
2017;09;21;3.4;
2017;09;22;2.3;
2017;09;23;1.5;
2017;09;24;0;
2017;09;25;1.4;
2017;09;26;.7;
2017;09;27;5.9;
2017;09;28;8.6;
2017;09;29;10.6;
2017;09;30;10.5;
2017;10;1;9.4;
2017;10;2;6.3;
2017;10;3;1.2;
2017;10;4;2.6;
2017;10;5;0;
2017;10;6;2.6;
2017;10;7;2.6;
2017;10;8;.4;
2017;10;9;3.5;
2017;10;10;0;
2017;10;11;1.2;
2017;10;12;3.7;
2017;10;13;4.2;
2017;10;14;6.9;
2017;10;15;10.1;
2017;10;16;10;
2017;10;17;9.4;
2017;10;18;0;
2017;10;19;0;
2017;10;20;0;
2017;10;21;1.4;
2017;10;22;1.5;
2017;10;23;0;
2017;10;24;.1;
2017;10;25;.2;
2017;10;26;.3;
2017;10;27;1.8;
2017;10;28;.1;
2017;10;29;1.3;
2017;10;30;4.7;
2017;10;31;.2;
2017;11;1;0;
2017;11;2;.1;
2017;11;3;1.7;
2017;11;4;4;
2017;11;5;0;
2017;11;6;0;
2017;11;7;.1;
2017;11;8;0;
2017;11;9;0;
2017;11;10;0;
2017;11;11;2.8;
2017;11;12;.4;
2017;11;13;.3;
2017;11;14;3.1;
2017;11;15;1.2;
2017;11;16;.1;
2017;11;17;0;
2017;11;18;0;
2017;11;19;1.4;
2017;11;20;.3;
2017;11;21;0;
2017;11;22;4.4;
2017;11;23;4.9;
2017;11;24;3;
2017;11;25;.2;
2017;11;26;3.9;
2017;11;27;2.1;
2017;11;28;0;
2017;11;29;0;
2017;11;30;0;
2017;12;1;3.4;
2017;12;2;0;
2017;12;3;1.6;
2017;12;4;0;
2017;12;5;.2;
2017;12;6;0;
2017;12;7;7;
2017;12;8;.2;
2017;12;9;4.3;
2017;12;10;4.1;
2017;12;11;0;
2017;12;12;0;
2017;12;13;6.5;
2017;12;14;3.8;
2017;12;15;2.3;
2017;12;16;0;
2017;12;17;.2;
2017;12;18;2;
2017;12;19;0;
2017;12;20;0;
2017;12;21;0;
2017;12;22;.1;
2017;12;23;.6;
2017;12;24;.1;
2017;12;25;0;
2017;12;26;4.2;
2017;12;27;.3;
2017;12;28;0;
2017;12;29;1.3;
2017;12;30;.1;
2017;12;31;.1;
2018;01;1;.5;
2018;01;2;0;
2018;01;3;.2;
2018;01;4;1;
2018;01;5;0;
2018;01;6;5.8;
2018;01;7;0;
2018;01;8;0;
2018;01;9;.3;
2018;01;10;0;
2018;01;11;.2;
2018;01;12;0;
2018;01;13;0;
2018;01;14;.4;
2018;01;15;0;
2018;01;16;0;
2018;01;17;.3;
2018;01;18;0;
2018;01;19;.1;
2018;01;20;2.5;
2018;01;21;2.7;
2018;01;22;.6;
2018;01;23;0;
2018;01;24;.3;
2018;01;25;3.2;
2018;01;26;.9;
2018;01;27;0;
2018;01;28;0;
2018;01;29;5.2;
2018;01;30;5.1;
2018;01;31;.4;
2018;02;1;0;
2018;02;2;.2;
2018;02;3;.3;
2018;02;4;2.3;
2018;02;5;0;
2018;02;6;6.7;
2018;02;7;0;
2018;02;8;0;
2018;02;9;0;
2018;02;10;0;
2018;02;11;2.2;
2018;02;12;.5;
2018;02;13;5.7;
2018;02;14;1.9;
2018;02;15;5.2;
2018;02;16;3.4;
2018;02;17;0;
2018;02;18;0;
2018;02;19;8.4;
2018;02;20;5.5;
2018;02;21;9.4;
2018;02;22;8.9;
2018;02;23;8.7;
2018;02;24;6.5;
2018;02;25;10.1;
2018;02;26;8.9;
2018;02;27;7.5;
2018;02;28;9.7;
2018;03;1;9.8;
2018;03;2;.2;
2018;03;3;2.9;
2018;03;4;7.9;
2018;03;5;0;
2018;03;6;0;
2018;03;7;0;
2018;03;8;4.9;
2018;03;9;6.2;
2018;03;10;.4;
2018;03;11;4.9;
2018;03;12;0;
2018;03;13;2.1;
2018;03;14;.1;
2018;03;15;4.8;
2018;03;16;0;
2018;03;17;0;
2018;03;18;3.5;
2018;03;19;4.8;
2018;03;20;9;
2018;03;21;7.6;
2018;03;22;1.3;
2018;03;23;0;
2018;03;24;.6;
2018;03;25;2.3;
2018;03;26;0;
2018;03;27;2.7;
2018;03;28;.2;
2018;03;29;.7;
2018;03;30;6.4;
2018;03;31;2.9;
2018;04;1;4;
2018;04;2;9.8;
2018;04;3;7.8;
2018;04;4;4.7;
2018;04;5;3.4;
2018;04;6;12.6;
2018;04;7;12.6;
2018;04;8;6.2;
2018;04;9;10.1;
2018;04;10;10;
2018;04;11;9.6;
2018;04;12;8;
2018;04;13;2.7;
2018;04;14;9.3;
2018;04;15;4.7;
2018;04;16;0;
2018;04;17;10.1;
2018;04;18;12.9;
2018;04;19;12.8;
2018;04;20;12.9;
2018;04;21;12.9;
2018;04;22;13;
2018;04;23;4.5;
2018;04;24;6.1;
2018;04;25;9.6;
2018;04;26;6.9;
2018;04;27;11.8;
2018;04;28;12.5;
2018;04;29;11.5;
2018;04;30;11.9;
2018;05;1;6.8;
2018;05;2;7.6;
2018;05;3;7.2;
2018;05;4;12.3;
2018;05;5;13.8;
2018;05;6;14.3;
2018;05;7;14.4;
2018;05;8;10.7;
2018;05;9;5.5;
2018;05;10;8.5;
2018;05;11;6.1;
2018;05;12;8.8;
2018;05;13;14.3;
2018;05;14;13.8;
2018;05;15;8.1;
2018;05;16;1.8;
2018;05;17;.1;
2018;05;18;10.4;
2018;05;19;9.2;
2018;05;20;14.7;
2018;05;21;14.4;
2018;05;22;8.7;
2018;05;23;8.7;
2018;05;24;9.6;
2018;05;25;9.8;
2018;05;26;14.5;
2018;05;27;11.5;
2018;05;28;10.5;
2018;05;29;13.5;
2018;05;30;8.3;
2018;05;31;14.5;
2018;06;1;5;
2018;06;2;11.2;
2018;06;3;8.9;
2018;06;4;10.2;
2018;06;5;12.6;
2018;06;6;13.9;
2018;06;7;14.2;
2018;06;8;12;
2018;06;9;5.5;
2018;06;10;4.1;
2018;06;11;5.9;
2018;06;12;3.1;
2018;06;13;0;
2018;06;14;.5;
2018;06;15;10.1;
2018;06;16;13.8;
2018;06;17;12.7;
2018;06;18;11;
2018;06;19;4.7;
2018;06;20;8;
2018;06;21;8.8;
2018;06;22;9.1;
2018;06;23;2.2;
2018;06;24;.3;
2018;06;25;6.6;
2018;06;26;7.1;
2018;06;27;7.1;
2018;06;28;0;
2018;06;29;7.5;
2018;06;30;9.7;
2018;07;1;9.7;
2018;07;2;15.1;
2018;07;3;15.5;
2018;07;4;13.1;
2018;07;5;11.9;
2018;07;6;5.2;
2018;07;7;12.6;
2018;07;8;6.1;
2018;07;9;7.6;
2018;07;10;1.9;
2018;07;11;4.8;
2018;07;12;4.3;
2018;07;13;6.5;
2018;07;14;13.6;
2018;07;15;13.5;
2018;07;16;7.8;
2018;07;17;3.5;
2018;07;18;.9;
2018;07;19;12.3;
2018;07;20;13.6;
2018;07;21;10.8;
2018;07;22;8.4;
2018;07;23;10.1;
2018;07;24;14.7;
2018;07;25;11.6;
2018;07;26;8.3;
2018;07;27;10.2;
2018;07;28;12.2;
2018;07;29;10.8;
2018;07;30;5.7;
2018;07;31;14.2;
2018;08;1;13;
2018;08;2;6.9;
2018;08;3;9.6;
2018;08;4;9.6;
2018;08;5;6.8;
2018;08;6;14.5;
2018;08;7;12.5;
2018;08;8;9;
2018;08;9;9.2;
2018;08;10;0;
2018;08;11;9.8;
2018;08;12;13.6;
2018;08;13;11;
2018;08;14;4.9;
2018;08;15;9.5;
2018;08;16;7.9;
2018;08;17;13.1;
2018;08;18;11.9;
2018;08;19;11.9;
2018;08;20;12.9;
2018;08;21;9.2;
2018;08;22;10.7;
2018;08;23;7.8;
2018;08;24;3.3;
2018;08;25;1.9;
2018;08;26;8.6;
2018;08;27;9.1;
2018;08;28;9;
2018;08;29;11.5;
2018;08;30;1.2;
2018;08;31;6.7;
2018;09;1;0;
2018;09;2;2;
2018;09;3;2.8;
2018;09;4;7;
2018;09;5;10.1;
2018;09;6;11.1;
2018;09;7;2.7;
2018;09;8;11.3;
2018;09;9;3.7;
2018;09;10;10.4;
2018;09;11;6.3;
2018;09;12;12;
2018;09;13;3;
2018;09;14;.6;
2018;09;15;5.7;
2018;09;16;11.3;
2018;09;17;11.2;
2018;09;18;10.7;
2018;09;19;8.4;
2018;09;20;11.1;
2018;09;21;10.2;
2018;09;22;6.2;
2018;09;23;.4;
2018;09;24;6.1;
2018;09;25;5.9;
2018;09;26;7.4;
2018;09;27;4.6;
2018;09;28;8.9;
2018;09;29;10.1;
2018;09;30;11.1;
2018;10;1;2.4;
2018;10;2;.7;
2018;10;3;4.2;
2018;10;4;10;
2018;10;5;10.6;
2018;10;6;9.8;
2018;10;7;6.8;
2018;10;8;3.5;
2018;10;9;5.8;
2018;10;10;10.1;
2018;10;11;10.2;
2018;10;12;10.1;
2018;10;13;10;
2018;10;14;10;
2018;10;15;8.4;
2018;10;16;9.3;
2018;10;17;8.2;
2018;10;18;7.3;
2018;10;19;2.3;
2018;10;20;2.8;
2018;10;21;6.8;
2018;10;22;6.5;
2018;10;23;.3;
2018;10;24;.5;
2018;10;25;.1;
2018;10;26;2;
2018;10;27;0;
2018;10;28;0;
2018;10;29;0;
2018;10;30;7.5;
2018;10;31;8.5;
2018;11;1;5.2;
2018;11;2;3.7;
2018;11;3;0;
2018;11;4;.7;
2018;11;5;0;
2018;11;6;7.1;
2018;11;7;6.8;
2018;11;8;.2;
2018;11;9;0;
2018;11;10;0;
2018;11;11;1.9;
2018;11;12;0;
2018;11;13;0;
2018;11;14;7.7;
2018;11;15;7.7;
2018;11;16;6.8;
2018;11;17;8.1;
2018;11;18;5.6;
2018;11;19;3.8;
2018;11;20;0;
2018;11;21;0;
2018;11;22;0;
2018;11;23;0;
2018;11;24;0;
2018;11;25;0;
2018;11;26;.9;
2018;11;27;0;
2018;11;28;7.4;
2018;11;29;7;
2018;11;30;0;
2018;12;1;0;
2018;12;2;0;
2018;12;3;1;
2018;12;4;1.5;
2018;12;5;7.1;
2018;12;6;0;
2018;12;7;0;
2018;12;8;2.8;
2018;12;9;.2;
2018;12;10;.4;
2018;12;11;0;
2018;12;12;.4;
2018;12;13;6.2;
2018;12;14;4;
2018;12;15;0;
2018;12;16;0;
2018;12;17;0;
2018;12;18;0;
2018;12;19;0;
2018;12;20;0;
2018;12;21;0;
2018;12;22;0;
2018;12;23;.2;
2018;12;24;.6;
2018;12;25;0;
2018;12;26;0;
2018;12;27;0;
2018;12;28;0;
2018;12;29;0;
2018;12;30;0;
2018;12;31;3.3;
2019;01;1;0;
2019;01;2;.2;
2019;01;3;.4;
2019;01;4;0;
2019;01;5;0;
2019;01;6;0;
2019;01;7;0;
2019;01;8;1.1;
2019;01;9;0;
2019;01;10;.4;
2019;01;11;2.5;
2019;01;12;.1;
2019;01;13;0;
2019;01;14;.7;
2019;01;15;.3;
2019;01;16;.5;
2019;01;17;0;
2019;01;18;2.3;
2019;01;19;7.7;
2019;01;20;.5;
2019;01;21;7.7;
2019;01;22;3.5;
2019;01;23;6.8;
2019;01;24;0;
2019;01;25;1.6;
2019;01;26;0;
2019;01;27;.2;
2019;01;28;.2;
2019;01;29;.9;
2019;01;30;8;
2019;01;31;6.6;
2019;02;1;0;
2019;02;2;0;
2019;02;3;0;
2019;02;4;2.8;
2019;02;5;7.5;
2019;02;6;0;
2019;02;7;5.5;
2019;02;8;6.5;
2019;02;9;3.2;
2019;02;10;0;
2019;02;11;.8;
2019;02;12;1;
2019;02;13;.7;
2019;02;14;7.6;
2019;02;15;9.1;
2019;02;16;7.8;
2019;02;17;8;
2019;02;18;9.3;
2019;02;19;7.6;
2019;02;20;1.3;
2019;02;21;.9;
2019;02;22;.4;
2019;02;23;5.7;
2019;02;24;4.2;
2019;02;25;9.2;
2019;02;26;.7;
2019;02;27;9.9;
2019;02;28;8.6;
2019;03;1;.3;
2019;03;2;0;
2019;03;3;.4;
2019;03;4;2.2;
2019;03;5;1.9;
2019;03;6;8.8;
2019;03;7;4.2;
2019;03;8;4.6;
2019;03;9;.3;
2019;03;10;0;
2019;03;11;3.2;
2019;03;12;3.7;
2019;03;13;3.1;
2019;03;14;2;
2019;03;15;1.2;
2019;03;16;0;
2019;03;17;9.5;
2019;03;18;2.4;
2019;03;19;7.6;
2019;03;20;7.4;
2019;03;21;11.1;
2019;03;22;11.4;
2019;03;23;11.2;
2019;03;24;0;
2019;03;25;4.9;
2019;03;26;.1;
2019;03;27;2.8;
2019;03;28;0;
2019;03;29;4.8;
2019;03;30;11.1;
2019;03;31;8.5;
2019;04;1;10.5;
2019;04;2;11.1;
2019;04;3;9.2;
2019;04;4;9;
2019;04;5;7.6;
2019;04;6;7.8;
2019;04;7;8.4;
2019;04;8;8.6;
2019;04;9;9.4;
2019;04;10;5.1;
2019;04;11;1;
2019;04;12;0;
2019;04;13;.1;
2019;04;14;4.2;
2019;04;15;12.6;
2019;04;16;13;
2019;04;17;11.2;
2019;04;18;11.6;
2019;04;19;13.3;
2019;04;20;13.1;
2019;04;21;13.5;
2019;04;22;13.4;
2019;04;23;2.2;
2019;04;24;6.9;
2019;04;25;11.8;
2019;04;26;8.6;
2019;04;27;.7;
2019;04;28;4.1;
2019;04;29;0;
2019;04;30;8.5;
2019;05;1;3.2;
2019;05;2;7.2;
2019;05;3;.9;
2019;05;4;2.4;
2019;05;5;3.3;
2019;05;6;4.9;
2019;05;7;6.5;
2019;05;8;11.6;
2019;05;9;3.2;
2019;05;10;5.7;
2019;05;11;3.1;
2019;05;12;0;
2019;05;13;7.3;
2019;05;14;4.6;
2019;05;15;0;
2019;05;16;0;
2019;05;17;5.1;
2019;05;18;8.8;
2019;05;19;10.5;
2019;05;20;1.1;
2019;05;21;8;
2019;05;22;0;
2019;05;23;3.2;
2019;05;24;14;
2019;05;25;11.4;
2019;05;26;13.2;
2019;05;27;9;
2019;05;28;.2;
2019;05;29;.1;
2019;05;30;14.2;
2019;05;31;7.4;
2019;06;1;12.6;
2019;06;2;14.8;
2019;06;3;15;
2019;06;4;14.8;
2019;06;5;14.1;
2019;06;6;5.9;
2019;06;7;6.8;
2019;06;8;6;
2019;06;9;14.3;
2019;06;10;10;
2019;06;11;12.5;
2019;06;12;12.4;
2019;06;13;9.2;
2019;06;14;13;
2019;06;15;7.3;
2019;06;16;4.2;
2019;06;17;13.5;
2019;06;18;12.3;
2019;06;19;9.7;
2019;06;20;13.2;
2019;06;21;6.4;
2019;06;22;2.2;
2019;06;23;6.7;
2019;06;24;14.9;
2019;06;25;14.4;
2019;06;26;14.3;
2019;06;27;14.1;
2019;06;28;13;
2019;06;29;14.8;
2019;06;30;15;
2019;07;1;8.4;
2019;07;2;12.7;
2019;07;3;11.1;
2019;07;4;14.5;
2019;07;5;2.3;
2019;07;6;10.7;
2019;07;7;4.8;
2019;07;8;8;
2019;07;9;.6;
2019;07;10;9;
2019;07;11;8.1;
2019;07;12;2.3;
2019;07;13;1.7;
2019;07;14;8.6;
2019;07;15;7;
2019;07;16;5.6;
2019;07;17;8.9;
2019;07;18;13.4;
2019;07;19;2.5;
2019;07;20;10.7;
2019;07;21;5.3;
2019;07;22;9.3;
2019;07;23;13.4;
2019;07;24;14.6;
2019;07;25;14.2;
2019;07;26;11.8;
2019;07;27;7.8;
2019;07;28;6.3;
2019;07;29;2.2;
2019;07;30;6.5;
2019;07;31;5;
2019;08;1;11.5;
2019;08;2;5.3;
2019;08;3;7.8;
2019;08;4;9.6;
2019;08;5;7;
2019;08;6;5.9;
2019;08;7;5.2;
2019;08;8;11.2;
2019;08;9;11.8;
2019;08;10;.1;
2019;08;11;12.7;
2019;08;12;.8;
2019;08;13;4.1;
2019;08;14;8.7;
2019;08;15;8.5;
2019;08;16;3.1;
2019;08;17;2.6;
2019;08;18;9.1;
2019;08;19;1.5;
2019;08;20;.5;
2019;08;21;5.5;
2019;08;22;8;
2019;08;23;13.1;
2019;08;24;10.5;
2019;08;25;8.5;
2019;08;26;9.4;
2019;08;27;9.8;
2019;08;28;8.1;
2019;08;29;9.7;
2019;08;30;12;
2019;08;31;11.9;
2019;09;1;8;
2019;09;2;.2;
2019;09;3;12.2;
2019;09;4;12.7;
2019;09;5;8.3;
2019;09;6;2;
2019;09;7;.2;
2019;09;8;2.2;
2019;09;9;.6;
2019;09;10;9.5;
2019;09;11;6.2;
2019;09;12;7.5;
2019;09;13;4.3;
2019;09;14;11.2;
2019;09;15;11.5;
2019;09;16;.9;
2019;09;17;6.3;
2019;09;18;6.6;
2019;09;19;3.8;
2019;09;20;10.1;
2019;09;21;11.6;
2019;09;22;11.2;
2019;09;23;4.4;
2019;09;24;2;
2019;09;25;1.7;
2019;09;26;6.9;
2019;09;27;.2;
2019;09;28;6.2;
2019;09;29;5.9;
2019;09;30;1.9;
2019;10;1;4.7;
2019;10;2;.4;
2019;10;3;1.4;
2019;10;4;2.7;
2019;10;5;0;
2019;10;6;5.8;
2019;10;7;10.1;
2019;10;8;0;
2019;10;9;1.8;
2019;10;10;2.9;
2019;10;11;4;
2019;10;12;9.9;
2019;10;13;9.8;
2019;10;14;9.9;
2019;10;15;4.9;
2019;10;16;4.6;
2019;10;17;7.9;
2019;10;18;6.3;
2019;10;19;4.3;
2019;10;20;2.5;
2019;10;21;5.4;
2019;10;22;0;
2019;10;23;.3;
2019;10;24;2;
2019;10;25;5.6;
2019;10;26;9;
2019;10;27;8.4;
2019;10;28;7;
2019;10;29;1.2;
2019;10;30;5.9;
2019;10;31;8.4;
2019;11;1;7.1;
2019;11;2;0;
2019;11;3;0;
2019;11;4;3.1;
2019;11;5;.4;
2019;11;6;.6;
2019;11;7;5.3;
2019;11;8;.1;
2019;11;9;0;
2019;11;10;0;
2019;11;11;0;
2019;11;12;0;
2019;11;13;0;
2019;11;14;5.4;
2019;11;15;.8;
2019;11;16;3.3;
2019;11;17;2.9;
2019;11;18;.5;
2019;11;19;4.4;
2019;11;20;0;
2019;11;21;0;
2019;11;22;.7;
2019;11;23;0;
2019;11;24;0;
2019;11;25;0;
2019;11;26;0;
2019;11;27;0;
2019;11;28;1.3;
2019;11;29;.5;
2019;11;30;4.8;
2019;12;1;3;
2019;12;2;0;
2019;12;3;5.3;
2019;12;4;5.5;
2019;12;5;0;
2019;12;6;6.1;
2019;12;7;0;
2019;12;8;.5;
2019;12;9;0;
2019;12;10;6.2;
2019;12;11;6.6;
2019;12;12;0;
2019;12;13;0;
2019;12;14;.7;
2019;12;15;0;
2019;12;16;3.6;
2019;12;17;0;
2019;12;18;.5;
2019;12;19;0;
2019;12;20;6.2;
2019;12;21;1.5;
2019;12;22;0;
2019;12;23;0;
2019;12;24;2.8;
2019;12;25;0;
2019;12;26;2.8;
2019;12;27;0;
2019;12;28;.1;
2019;12;29;.1;
2019;12;30;4.2;
2019;12;31;.2;
2020;01;1;6.9;
2020;01;2;5.5;
2020;01;3;.6;
2020;01;4;.6;
2020;01;5;6.3;
2020;01;6;0;
2020;01;7;4.6;
2020;01;8;.8;
2020;01;9;0;
2020;01;10;2.9;
2020;01;11;.1;
2020;01;12;6.4;
2020;01;13;0;
2020;01;14;4.7;
2020;01;15;6.9;
2020;01;16;3.7;
2020;01;17;6.9;
2020;01;18;0;
2020;01;19;0;
2020;01;20;.1;
2020;01;21;3.8;
2020;01;22;0;
2020;01;23;0;
2020;01;24;0;
2020;01;25;0;
2020;01;26;0;
2020;01;27;4.6;
2020;01;28;1.1;
2020;01;29;.9;
2020;01;30;.2;
2020;01;31;.6;
2020;02;1;2.4;
2020;02;2;2;
2020;02;3;.1;
2020;02;4;.4;
