#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoøení souboru: 14.02.2024 23:16
#Stažením publikovaných dat souhlasíte s podmínkami užití tìchto dat.

METADATA
Stanice ID;Jméno stanice;Zaèátek mìøení;Konec mìøení;Zemìpisná délka;Zemìpisná šíøka;Nadmoøská výška
P1PLIB01;Praha, Libuš;01.01.1971;31.12.1999;14.4481;50.0083;303
P1PLIB01;Praha, Libuš;01.01.2000;31.12.2023;14.446944;50.007778;302.04

PØÍSTROJE
Pøístroj;Zaèátek mìøení;Konec mìøení;Výška pøístroje [m]
Pyranometr;01.01.2004;31.12.2023;2

PRVEK
Denní úhrn globálního záøení [RGLB_D.SUM, kJ/m2]

Popis:
Hodnota - hodnota prvku
Pøíznak - rozšiøující informace o hodnotì

DATA
Rok;Mìsíc;Den;Hodnota;Pøíznak
2010;06;26;26782;
2010;06;27;29200;
2010;06;28;30930;
2010;06;29;29811;
2010;06;30;24890;
2010;07;1;22366;
2010;07;2;26412;
2010;07;3;29097;
2010;07;4;27075;
2010;07;5;17441;
2010;07;6;8848;
2010;07;7;24394;
2010;07;8;29400;
2010;07;9;29395;
2010;07;10;29021;
2010;07;11;29179;
2010;07;12;29022;
2010;07;13;17502;
2010;07;14;28772;
2010;07;15;13106;
2010;07;16;27675;
2010;07;17;20144;
2010;07;18;9765;
2010;07;19;22707;
2010;07;20;21591;
2010;07;21;27136;
2010;07;22;23230;
2010;07;23;7631;
2010;07;24;4587;
2010;07;25;8276;
2010;07;26;23667;
2010;07;27;19467;
2010;07;28;13146;
2010;07;29;13670;
2010;07;30;13232;
2010;07;31;24998;
2010;08;1;25790;
2010;08;2;18442;
2010;08;3;7782;
2010;08;4;24074;
2010;08;5;17661;
2010;08;6;4253;
2010;08;7;2197;
2010;08;8;20039;
2010;08;9;14063;
2010;08;10;24682;
2010;08;11;18150;
2010;08;12;15965;
2010;08;13;9059;
2010;08;14;9842;
2010;08;15;17908;
2010;08;16;17471;
2010;08;17;4270;
2010;08;18;12149;
2010;08;19;12876;
2010;08;20;21659;
2010;08;21;22827;
2010;08;22;21492;
2010;08;23;13787;
2010;08;24;12546;
2010;08;25;14634;
2010;08;26;14528;
2010;08;27;6149;
2010;08;28;6558;
2010;08;29;15510;
2010;08;30;11175;
2010;08;31;3215;
2010;09;1;10132;
2010;09;2;7404;
2010;09;3;13169;
2010;09;4;17373;
2010;09;5;17686;
2010;09;6;18405;
2010;09;7;17484;
2010;09;8;4233;
2010;09;9;7759;
2010;09;10;11398;
2010;09;11;17323;
2010;09;12;16917;
2010;09;13;5919;
2010;09;14;8279;
2010;09;15;3736;
2010;09;16;10209;
2010;09;17;12636;
2010;09;18;14048;
2010;09;19;11512;
2010;09;20;13711;
2010;09;21;16680;
2010;09;22;16473;
2010;09;23;15665;
2010;09;24;15173;
2010;09;25;2508;
2010;09;26;1280;
2010;09;27;2512;
2010;09;28;1010;
2010;09;29;3279;
2010;09;30;6904;
2010;10;1;9202;
2010;10;2;9741;
2010;10;3;4229;
2010;10;4;2308;
2010;10;5;2118;
2010;10;6;3401;
2010;10;7;4402;
2010;10;8;13406;
2010;10;9;13083;
2010;10;10;13220;
2010;10;11;12455;
2010;10;12;11546;
2010;10;13;9007;
2010;10;14;10216;
2010;10;15;3429;
2010;10;16;5185;
2010;10;17;8917;
2010;10;18;3215;
2010;10;19;6976;
2010;10;20;6190;
2010;10;21;7391;
2010;10;22;9507;
2010;10;23;9162;
2010;10;24;2127;
2010;10;25;3458;
2010;10;26;7569;
2010;10;27;9621;
2010;10;28;4367;
2010;10;29;9331;
2010;10;30;8939;
2010;10;31;5175;
2010;11;1;4726;
2010;11;2;6335;
2010;11;3;5626;
2010;11;4;2065;
2010;11;5;7843;
2010;11;6;2886;
2010;11;7;1345;
2010;11;8;1759;
2010;11;9;5022;
2010;11;10;2146;
2010;11;11;5937;
2010;11;12;6040;
2010;11;13;2385;
2010;11;14;7113;
2010;11;15;1397;
2010;11;16;586;
2010;11;17;921;
2010;11;18;463;
2010;11;19;2033;
2010;11;20;4689;
2010;11;21;1278;
2010;11;22;579;
2010;11;23;1397;
2010;11;24;980;
2010;11;25;3864;
2010;11;26;2478;
2010;11;27;4914;
2010;11;28;2899;
2010;11;29;1359;
2010;11;30;1874;
2010;12;1;912;
2010;12;2;3140;
2010;12;3;2200;
2010;12;4;1552;
2010;12;5;1802;
2010;12;6;1473;
2010;12;7;2033;
2010;12;8;2120;
2010;12;9;3295;
2010;12;10;2508;
2010;12;11;2259;
2010;12;12;1496;
2010;12;13;3655;
2010;12;14;1779;
2010;12;15;1458;
2010;12;16;3788;
2010;12;17;1510;
2010;12;18;3750;
2010;12;19;2203;
2010;12;20;1967;
2010;12;21;1753;
2010;12;22;2688;
2010;12;23;1434;
2010;12;24;401;
2010;12;25;1175;
2010;12;26;3547;
2010;12;27;2690;
2010;12;28;3174;
2010;12;29;1512;
2010;12;30;3250;
2010;12;31;2374;
2011;01;1;2398;
2011;01;2;2839;
2011;01;3;2563;
2011;01;4;3425;
2011;01;5;1435;
2011;01;6;1719;
2011;01;7;2025;
2011;01;8;1760;
2011;01;9;2758;
2011;01;10;2674;
2011;01;11;869;
2011;01;12;3224;
2011;01;13;1750;
2011;01;14;1346;
2011;01;15;3280;
2011;01;16;4719;
2011;01;17;5035;
2011;01;18;4828;
2011;01;19;1336;
2011;01;20;3545;
2011;01;21;1030;
2011;01;22;1862;
2011;01;23;3100;
2011;01;24;4803;
2011;01;25;2900;
2011;01;26;1988;
2011;01;27;1270;
2011;01;28;6254;
2011;01;29;7174;
2011;01;30;4003;
2011;01;31;4578;
2011;02;1;1925;
2011;02;2;3486;
2011;02;3;3803;
2011;02;4;2265;
2011;02;5;6467;
2011;02;6;3218;
2011;02;7;8879;
2011;02;8;5189;
2011;02;9;9134;
2011;02;10;7006;
2011;02;11;2996;
2011;02;12;6196;
2011;02;13;2595;
2011;02;14;1485;
2011;02;15;7722;
2011;02;16;1603;
2011;02;17;1631;
2011;02;18;1102;
2011;02;19;1789;
2011;02;20;4134;
2011;02;21;8444;
2011;02;22;7586;
2011;02;23;9332;
2011;02;24;10965;
2011;02;25;12060;
2011;02;26;11744;
2011;02;27;7095;
2011;02;28;11085;
2011;03;1;11337;
2011;03;2;13501;
2011;03;3;4940;
2011;03;4;9076;
2011;03;5;11882;
2011;03;6;10412;
2011;03;7;14968;
2011;03;8;14976;
2011;03;9;13388;
2011;03;10;4705;
2011;03;11;7915;
2011;03;12;13206;
2011;03;13;9927;
2011;03;14;8804;
2011;03;15;13392;
2011;03;16;7298;
2011;03;17;1417;
2011;03;18;1222;
2011;03;19;6864;
2011;03;20;7779;
2011;03;21;16901;
2011;03;22;17060;
2011;03;23;14105;
2011;03;24;17801;
2011;03;25;14516;
2011;03;26;4864;
2011;03;27;10211;
2011;03;28;11766;
2011;03;29;19008;
2011;03;30;18163;
2011;03;31;11904;
2011;04;1;13076;
2011;04;2;15762;
2011;04;3;18559;
2011;04;4;3162;
2011;04;5;15959;
2011;04;6;14490;
2011;04;7;17060;
2011;04;8;14666;
2011;04;9;20048;
2011;04;10;21592;
2011;04;11;16119;
2011;04;12;9329;
2011;04;13;4756;
2011;04;14;9001;
2011;04;15;7676;
2011;04;16;20907;
2011;04;17;15713;
2011;04;18;21010;
2011;04;19;22339;
2011;04;20;22426;
2011;04;21;22494;
2011;04;22;23094;
2011;04;23;21533;
2011;04;24;23148;
2011;04;25;10743;
2011;04;26;11270;
2011;04;27;11166;
2011;04;28;16444;
2011;04;29;16806;
2011;04;30;18274;
2011;05;1;16781;
2011;05;2;14846;
2011;05;3;2929;
2011;05;4;15565;
2011;05;5;19858;
2011;05;6;26476;
2011;05;7;26815;
2011;05;8;23577;
2011;05;9;27083;
2011;05;10;27114;
2011;05;11;25843;
2011;05;12;13337;
2011;05;13;19771;
2011;05;14;14851;
2011;05;15;9037;
2011;05;16;18189;
2011;05;17;17674;
2011;05;18;25873;
2011;05;19;27974;
2011;05;20;26244;
2011;05;21;26033;
2011;05;22;26956;
2011;05;23;25595;
2011;05;24;28217;
2011;05;25;29495;
2011;05;26;28219;
2011;05;27;10383;
2011;05;28;14366;
2011;05;29;28517;
2011;05;30;29501;
2011;05;31;25698;
2011;06;1;6953;
2011;06;2;12435;
2011;06;3;24403;
2011;06;4;22455;
2011;06;5;27650;
2011;06;6;21619;
2011;06;7;25642;
2011;06;8;15836;
2011;06;9;16389;
2011;06;10;24333;
2011;06;11;20300;
2011;06;12;16490;
2011;06;13;22649;
2011;06;14;24461;
2011;06;15;23101;
2011;06;16;23015;
2011;06;17;27424;
2011;06;18;4993;
2011;06;19;22835;
2011;06;20;20281;
2011;06;21;14436;
2011;06;22;22418;
2011;06;23;21905;
2011;06;24;20630;
2011;06;25;21555;
2011;06;26;12796;
2011;06;27;26995;
2011;06;28;30200;
2011;06;29;30873;
2011;06;30;18177;
2011;07;1;21306;
2011;07;2;15038;
2011;07;3;2553;
2011;07;4;10886;
2011;07;5;16071;
2011;07;6;26276;
2011;07;7;21544;
2011;07;8;15192;
2011;07;9;21592;
2011;07;10;24484;
2011;07;11;16455;
2011;07;12;29043;
2011;07;13;18335;
2011;07;14;17057;
2011;07;15;18734;
2011;07;16;29205;
2011;07;17;23474;
2011;07;18;14941;
2011;07;19;22894;
2011;07;20;8579;
2011;07;21;5104;
2011;07;22;9759;
2011;07;23;25926;
2011;07;24;12602;
2011;07;25;20938;
2011;07;26;17061;
2011;07;27;16780;
2011;07;28;19712;
2011;07;29;16808;
2011;07;30;2965;
2011;07;31;4008;
2011;08;1;9853;
2011;08;2;20072;
2011;08;3;23165;
2011;08;4;15252;
2011;08;5;14479;
2011;08;6;18087;
2011;08;7;4773;
2011;08;8;13657;
2011;08;9;15630;
2011;08;10;9948;
2011;08;11;19521;
2011;08;12;18787;
2011;08;13;13760;
2011;08;14;17804;
2011;08;15;4921;
2011;08;16;14051;
2011;08;17;19329;
2011;08;18;23293;
2011;08;19;14338;
2011;08;20;23817;
2011;08;21;19246;
2011;08;22;20690;
2011;08;23;21048;
2011;08;24;19011;
2011;08;25;20790;
2011;08;26;21565;
2011;08;27;4190;
2011;08;28;22049;
2011;08;29;20475;
2011;08;30;15397;
2011;08;31;20066;
2011;09;1;17901;
2011;09;2;17062;
2011;09;3;19128;
2011;09;4;18301;
2011;09;5;3752;
2011;09;6;19147;
2011;09;7;6393;
2011;09;8;4194;
2011;09;9;8977;
2011;09;10;14207;
2011;09;11;17931;
2011;09;12;13780;
2011;09;13;11132;
2011;09;14;16858;
2011;09;15;14383;
2011;09;16;18644;
2011;09;17;14893;
2011;09;18;3284;
2011;09;19;2885;
2011;09;20;4096;
2011;09;21;12979;
2011;09;22;11711;
2011;09;23;11273;
2011;09;24;15825;
2011;09;25;15486;
2011;09;26;15392;
2011;09;27;13944;
2011;09;28;13462;
2011;09;29;12203;
2011;09;30;15225;
2011;10;1;14977;
2011;10;2;14956;
2011;10;3;14497;
2011;10;4;13315;
2011;10;5;4258;
2011;10;6;12912;
2011;10;7;6925;
2011;10;8;5881;
2011;10;9;4713;
2011;10;10;3035;
2011;10;11;3102;
2011;10;12;1996;
2011;10;13;9252;
2011;10;14;8194;
2011;10;15;10682;
2011;10;16;11741;
2011;10;17;11801;
2011;10;18;10503;
2011;10;19;1109;
2011;10;20;7933;
2011;10;21;9028;
2011;10;22;4109;
2011;10;23;4047;
2011;10;24;5756;
2011;10;25;1197;
2011;10;26;1288;
2011;10;27;1557;
2011;10;28;2403;
2011;10;29;4923;
2011;10;30;4987;
2011;10;31;2247;
2011;11;1;4070;
2011;11;2;950;
2011;11;3;2104;
2011;11;4;1242;
2011;11;5;1666;
2011;11;6;6261;
2011;11;7;5000;
2011;11;8;1200;
2011;11;9;987;
2011;11;10;1025;
2011;11;11;3685;
2011;11;12;6654;
2011;11;13;5595;
2011;11;14;4631;
2011;11;15;1687;
2011;11;16;1153;
2011;11;17;909;
2011;11;18;2269;
2011;11;19;4045;
2011;11;20;4025;
2011;11;21;2148;
2011;11;22;4898;
2011;11;23;689;
2011;11;24;1335;
2011;11;25;1481;
2011;11;26;3269;
2011;11;27;5602;
2011;11;28;4753;
2011;11;29;5047;
2011;11;30;1269;
2011;12;1;1498;
2011;12;2;3595;
2011;12;3;3631;
2011;12;4;1230;
2011;12;5;2878;
2011;12;6;2779;
2011;12;7;920;
2011;12;8;1239;
2011;12;9;777;
2011;12;10;2454;
2011;12;11;4584;
2011;12;12;2089;
2011;12;13;2084;
2011;12;14;2164;
2011;12;15;2121;
2011;12;16;510;
2011;12;17;1880;
2011;12;18;1996;
2011;12;19;4036;
2011;12;20;4183;
2011;12;21;1116;
2011;12;22;2410;
2011;12;23;1804;
2011;12;24;1531;
2011;12;25;1688;
2011;12;26;1629;
2011;12;27;551;
2011;12;28;610;
2011;12;29;2255;
2011;12;30;1614;
2011;12;31;3836;
2012;01;1;1063;
2012;01;2;1045;
2012;01;3;3656;
2012;01;4;1328;
2012;01;5;956;
2012;01;6;3282;
2012;01;7;759;
2012;01;8;1994;
2012;01;9;1110;
2012;01;10;1817;
2012;01;11;1814;
2012;01;12;4664;
2012;01;13;3096;
2012;01;14;3034;
2012;01;15;4202;
2012;01;16;3781;
2012;01;17;883;
2012;01;18;5642;
2012;01;19;829;
2012;01;20;3348;
2012;01;21;1498;
2012;01;22;3834;
2012;01;23;4439;
2012;01;24;1273;
2012;01;25;3178;
2012;01;26;6793;
2012;01;27;6175;
2012;01;28;3090;
2012;01;29;5194;
2012;01;30;7081;
2012;01;31;7042;
2012;02;1;7321;
2012;02;2;7858;
2012;02;3;7364;
2012;02;4;4837;
2012;02;5;6043;
2012;02;6;7947;
2012;02;7;3543;
2012;02;8;6900;
2012;02;9;2849;
2012;02;10;8373;
2012;02;11;8434;
2012;02;12;9455;
2012;02;13;3034;
2012;02;14;7139;
2012;02;15;4601;
2012;02;16;4553;
2012;02;17;2365;
2012;02;18;4517;
2012;02;19;2937;
2012;02;20;6541;
2012;02;21;8075;
2012;02;22;6614;
2012;02;23;2328;
2012;02;24;4594;
2012;02;25;10064;
2012;02;26;4173;
2012;02;27;9864;
2012;02;28;2083;
2012;02;29;2595;
2012;03;1;4063;
2012;03;2;7873;
2012;03;3;12473;
2012;03;4;8537;
2012;03;5;12795;
2012;03;6;13607;
2012;03;7;13148;
2012;03;8;2940;
2012;03;9;13708;
2012;03;10;9399;
2012;03;11;2459;
2012;03;12;1992;
2012;03;13;3797;
2012;03;14;2413;
2012;03;15;7296;
2012;03;16;15655;
2012;03;17;16018;
2012;03;18;14866;
2012;03;19;13564;
2012;03;20;17549;
2012;03;21;16806;
2012;03;22;11802;
2012;03;23;14809;
2012;03;24;16401;
2012;03;25;18564;
2012;03;26;18312;
2012;03;27;15611;
2012;03;28;18435;
2012;03;29;4991;
2012;03;30;3988;
2012;03;31;2999;
2012;04;1;13506;
2012;04;2;9138;
2012;04;3;18973;
2012;04;4;16489;
2012;04;5;3724;
2012;04;6;4037;
2012;04;7;8585;
2012;04;8;8009;
2012;04;9;20539;
2012;04;10;10829;
2012;04;11;16654;
2012;04;12;8319;
2012;04;13;16974;
2012;04;14;18384;
2012;04;15;5486;
2012;04;16;5792;
2012;04;17;17609;
2012;04;18;21716;
2012;04;19;14407;
2012;04;20;13495;
2012;04;21;16304;
2012;04;22;11840;
2012;04;23;19688;
2012;04;24;15863;
2012;04;25;17596;
2012;04;26;25014;
2012;04;27;25388;
2012;04;28;25516;
2012;04;29;21400;
2012;04;30;23975;
2012;05;1;25370;
2012;05;2;21888;
2012;05;3;13269;
2012;05;4;22062;
2012;05;5;16647;
2012;05;6;10815;
2012;05;7;12772;
2012;05;8;22525;
2012;05;9;20615;
2012;05;10;24309;
2012;05;11;22202;
2012;05;12;8583;
2012;05;13;14159;
2012;05;14;16389;
2012;05;15;18892;
2012;05;16;13158;
2012;05;17;23284;
2012;05;18;23835;
2012;05;19;28298;
2012;05;20;27944;
2012;05;21;18347;
2012;05;22;20639;
2012;05;23;25098;
2012;05;24;26978;
2012;05;25;28532;
2012;05;26;25793;
2012;05;27;22323;
2012;05;28;15131;
2012;05;29;21837;
2012;05;30;21891;
2012;05;31;17429;
2012;06;1;13036;
2012;06;2;17601;
2012;06;3;17433;
2012;06;4;10275;
2012;06;5;4578;
2012;06;6;17390;
2012;06;7;26521;
2012;06;8;18595;
2012;06;9;19988;
2012;06;10;7490;
2012;06;11;17306;
2012;06;12;16635;
2012;06;13;12405;
2012;06;14;7657;
2012;06;15;25264;
2012;06;16;26774;
2012;06;17;24834;
2012;06;18;26797;
2012;06;19;18239;
2012;06;20;18142;
2012;06;21;21906;
2012;06;22;22426;
2012;06;23;30462;
2012;06;24;25673;
2012;06;25;18176;
2012;06;26;19950;
2012;06;27;26045;
2012;06;28;22929;
2012;06;29;25518;
2012;06;30;22830;
2012;07;1;23739;
2012;07;2;18726;
2012;07;3;11323;
2012;07;4;16052;
2012;07;5;22436;
2012;07;6;24357;
2012;07;7;17565;
2012;07;8;24136;
2012;07;9;21519;
2012;07;10;23043;
2012;07;11;22160;
2012;07;12;20237;
2012;07;13;10018;
2012;07;14;18185;
2012;07;15;20265;
2012;07;16;10573;
2012;07;17;12031;
2012;07;18;18717;
2012;07;19;18537;
2012;07;20;13400;
2012;07;21;10266;
2012;07;22;18240;
2012;07;23;28197;
2012;07;24;26291;
2012;07;25;6964;
2012;07;26;22588;
2012;07;27;24494;
2012;07;28;20600;
2012;07;29;15242;
2012;07;30;22897;
2012;07;31;21189;
2012;08;1;24348;
2012;08;2;25296;
2012;08;3;15201;
2012;08;4;20529;
2012;08;5;21382;
2012;08;6;18445;
2012;08;7;17449;
2012;08;8;14115;
2012;08;9;13185;
2012;08;10;15565;
2012;08;11;11221;
2012;08;12;20470;
2012;08;13;22055;
2012;08;14;24872;
2012;08;15;24872;
2012;08;16;13704;
2012;08;17;21161;
2012;08;18;23400;
2012;08;19;23899;
2012;08;20;22695;
2012;08;21;18502;
2012;08;22;13738;
2012;08;23;22309;
2012;08;24;9394;
2012;08;25;14234;
2012;08;26;14487;
2012;08;27;12757;
2012;08;28;21683;
2012;08;29;15633;
2012;08;30;14989;
2012;08;31;3213;
2012;09;1;3987;
2012;09;2;9202;
2012;09;3;11027;
2012;09;4;15608;
2012;09;5;16317;
2012;09;6;12443;
2012;09;7;15955;
2012;09;8;16450;
2012;09;9;19463;
2012;09;10;17866;
2012;09;11;17383;
2012;09;12;2627;
2012;09;13;7948;
2012;09;14;18331;
2012;09;15;8955;
2012;09;16;14506;
2012;09;17;14055;
2012;09;18;16065;
2012;09;19;6082;
2012;09;20;14044;
2012;09;21;13001;
2012;09;22;8026;
2012;09;23;12722;
2012;09;24;10380;
2012;09;25;14727;
2012;09;26;11103;
2012;09;27;8283;
2012;09;28;11147;
2012;09;29;7331;
2012;09;30;13873;
2012;10;1;5681;
2012;10;2;7883;
2012;10;3;12859;
2012;10;4;5368;
2012;10;5;8156;
2012;10;6;10013;
2012;10;7;3904;
2012;10;8;10733;
2012;10;9;8753;
2012;10;10;9493;
2012;10;11;13142;
2012;10;12;5236;
2012;10;13;10218;
2012;10;14;6447;
2012;10;15;3689;
2012;10;16;4341;
2012;10;17;11066;
2012;10;18;8871;
2012;10;19;4064;
2012;10;20;2329;
2012;10;21;1526;
2012;10;22;1690;
2012;10;23;1464;
2012;10;24;1144;
2012;10;25;1724;
2012;10;26;2229;
2012;10;27;1036;
2012;10;28;6092;
2012;10;29;3674;
2012;10;30;2583;
2012;10;31;8402;
2012;11;1;1614;
2012;11;2;4608;
2012;11;3;3698;
2012;11;4;4209;
2012;11;5;2807;
2012;11;6;5612;
2012;11;7;1795;
2012;11;8;2704;
2012;11;9;4406;
2012;11;10;4634;
2012;11;11;1433;
2012;11;12;2566;
2012;11;13;6149;
2012;11;14;5127;
2012;11;15;2137;
2012;11;16;1228;
2012;11;17;1542;
2012;11;18;2065;
2012;11;19;4898;
2012;11;20;2152;
2012;11;21;1170;
2012;11;22;2495;
2012;11;23;2105;
2012;11;24;4627;
2012;11;25;3187;
2012;11;26;2550;
2012;11;27;686;
2012;11;28;746;
2012;11;29;559;
2012;11;30;1786;
2012;12;1;5190;
2012;12;2;2361;
2012;12;3;1980;
2012;12;4;1172;
2012;12;5;1938;
2012;12;6;1845;
2012;12;7;4920;
2012;12;8;4467;
2012;12;9;4143;
2012;12;10;1745;
2012;12;11;1666;
2012;12;12;3158;
2012;12;13;2951;
2012;12;14;2434;
2012;12;15;1050;
2012;12;16;3050;
2012;12;17;977;
2012;12;18;1407;
2012;12;19;2219;
2012;12;20;724;
2012;12;21;316;
2012;12;22;974;
2012;12;23;472;
2012;12;24;2535;
2012;12;25;2449;
2012;12;26;1653;
2012;12;27;1545;
2012;12;28;2550;
2012;12;29;3256;
2012;12;30;1621;
2012;12;31;3573;
2013;01;1;3335;
2013;01;2;3538;
2013;01;3;680;
2013;01;4;1920;
2013;01;5;1001;
2013;01;6;770;
2013;01;7;1375;
2013;01;8;907;
2013;01;9;1225;
2013;01;10;828;
2013;01;11;2621;
2013;01;12;3692;
2013;01;13;1699;
2013;01;14;1154;
2013;01;15;2627;
2013;01;16;563;
2013;01;17;1388;
2013;01;18;1447;
2013;01;19;3834;
2013;01;20;1620;
2013;01;21;861;
2013;01;22;2452;
2013;01;23;1308;
2013;01;24;982;
2013;01;25;1510;
2013;01;26;3101;
2013;01;27;2167;
2013;01;28;3882;
2013;01;29;1239;
2013;01;30;2336;
2013;01;31;5086;
2013;02;1;2944;
2013;02;2;2196;
2013;02;3;5536;
2013;02;4;2033;
2013;02;5;3164;
2013;02;6;7545;
2013;02;7;4398;
2013;02;8;7416;
2013;02;9;3733;
2013;02;10;4349;
2013;02;11;1317;
2013;02;12;1985;
2013;02;13;3039;
2013;02;14;2714;
2013;02;15;2592;
2013;02;16;3910;
2013;02;17;2645;
2013;02;18;2122;
2013;02;19;2478;
2013;02;20;5132;
2013;02;21;3590;
2013;02;22;4648;
2013;02;23;2473;
2013;02;24;6671;
2013;02;25;2364;
2013;02;26;3499;
2013;02;27;2097;
2013;02;28;3675;
2013;03;1;2567;
2013;03;2;10795;
2013;03;3;5961;
2013;03;4;13498;
2013;03;5;13687;
2013;03;6;12502;
2013;03;7;5144;
2013;03;8;2497;
2013;03;9;1508;
2013;03;10;9555;
2013;03;11;4106;
2013;03;12;2206;
2013;03;13;4503;
2013;03;14;14138;
2013;03;15;10356;
2013;03;16;16360;
2013;03;17;15181;
2013;03;18;7046;
2013;03;19;6289;
2013;03;20;14427;
2013;03;21;3230;
2013;03;22;5990;
2013;03;23;15743;
2013;03;24;16872;
2013;03;25;9429;
2013;03;26;6715;
2013;03;27;6495;
2013;03;28;5741;
2013;03;29;10923;
2013;03;30;12694;
2013;03;31;4601;
2013;04;1;9913;
2013;04;2;7642;
2013;04;3;5238;
2013;04;4;5581;
2013;04;5;2930;
2013;04;6;3460;
2013;04;7;5266;
2013;04;8;18852;
2013;04;9;9972;
2013;04;10;8432;
2013;04;11;7147;
2013;04;12;8799;
2013;04;13;13422;
2013;04;14;13240;
2013;04;15;21641;
2013;04;16;17350;
2013;04;17;14155;
2013;04;18;17916;
2013;04;19;8580;
2013;04;20;5834;
2013;04;21;19648;
2013;04;22;18445;
2013;04;23;19329;
2013;04;24;23098;
2013;04;25;23645;
2013;04;26;23077;
2013;04;27;14395;
2013;04;28;7794;
2013;04;29;6519;
2013;04;30;12618;
2013;05;1;7183;
2013;05;2;7422;
2013;05;3;4027;
2013;05;4;13078;
2013;05;5;11687;
2013;05;6;9641;
2013;05;7;12746;
2013;05;8;16897;
2013;05;9;17348;
2013;05;10;3202;
2013;05;11;7101;
2013;05;12;19531;
2013;05;13;18154;
2013;05;14;17902;
2013;05;15;27375;
2013;05;16;21631;
2013;05;17;18508;
2013;05;18;17330;
2013;05;19;27009;
2013;05;20;23755;
2013;05;21;22140;
2013;05;22;11435;
2013;05;23;11137;
2013;05;24;10517;
2013;05;25;10669;
2013;05;26;8281;
2013;05;27;5025;
2013;05;28;23414;
2013;05;29;12794;
2013;05;30;2642;
2013;05;31;9397;
2013;06;1;3108;
2013;06;2;2298;
2013;06;3;2630;
2013;06;4;10439;
2013;06;5;24471;
2013;06;6;13317;
2013;06;7;24975;
2013;06;8;24699;
2013;06;9;18701;
2013;06;10;3411;
2013;06;11;29061;
2013;06;12;22807;
2013;06;13;28016;
2013;06;14;18064;
2013;06;15;20806;
2013;06;16;28008;
2013;06;17;27209;
2013;06;18;26165;
2013;06;19;26852;
2013;06;20;25307;
2013;06;21;27299;
2013;06;22;21704;
2013;06;23;22297;
2013;06;24;5457;
2013;06;25;5878;
2013;06;26;6391;
2013;06;27;14406;
2013;06;28;22050;
2013;06;29;17143;
2013;06;30;23252;
2013;07;1;27252;
2013;07;2;27118;
2013;07;3;15368;
2013;07;4;18418;
2013;07;5;12978;
2013;07;6;13409;
2013;07;7;25609;
2013;07;8;23401;
2013;07;9;24863;
2013;07;10;25405;
2013;07;11;9925;
2013;07;12;15602;
2013;07;13;23197;
2013;07;14;24060;
2013;07;15;23273;
2013;07;16;27099;
2013;07;17;24946;
2013;07;18;23597;
2013;07;19;25513;
2013;07;20;17914;
2013;07;21;27456;
2013;07;22;27335;
2013;07;23;24299;
2013;07;24;24476;
2013;07;25;17894;
2013;07;26;24011;
2013;07;27;25445;
2013;07;28;25017;
2013;07;29;19120;
2013;07;30;15569;
2013;07;31;14775;
2013;08;1;26007;
2013;08;2;25992;
2013;08;3;24196;
2013;08;4;21074;
2013;08;5;22386;
2013;08;6;20451;
2013;08;7;22645;
2013;08;8;15201;
2013;08;9;7763;
2013;08;10;18242;
2013;08;11;18220;
2013;08;12;20721;
2013;08;13;18303;
2013;08;14;21684;
2013;08;15;20980;
2013;08;16;23361;
2013;08;17;23154;
2013;08;18;18836;
2013;08;19;5121;
2013;08;20;5660;
2013;08;21;19995;
2013;08;22;18270;
2013;08;23;18766;
2013;08;24;16727;
2013;08;25;3354;
2013;08;26;4029;
2013;08;27;5625;
2013;08;28;9800;
2013;08;29;17793;
2013;08;30;18806;
2013;08;31;15605;
2013;09;1;15828;
2013;09;2;10236;
2013;09;3;4319;
2013;09;4;14115;
2013;09;5;16038;
2013;09;6;20031;
2013;09;7;20003;
2013;09;8;16374;
2013;09;9;9837;
2013;09;10;7754;
2013;09;11;10298;
2013;09;12;9446;
2013;09;13;8864;
2013;09;14;14895;
2013;09;15;9274;
2013;09;16;4515;
2013;09;17;8150;
2013;09;18;4184;
2013;09;19;8825;
2013;09;20;4674;
2013;09;21;5978;
2013;09;22;8966;
2013;09;23;3012;
2013;09;24;5747;
2013;09;25;8588;
2013;09;26;5016;
2013;09;27;11547;
2013;09;28;13741;
2013;09;29;15133;
2013;09;30;15459;
2013;10;1;15157;
2013;10;2;11767;
2013;10;3;14933;
2013;10;4;13961;
2013;10;5;12432;
2013;10;6;8580;
2013;10;7;3639;
2013;10;8;8769;
2013;10;9;4012;
2013;10;10;7695;
2013;10;11;934;
2013;10;12;2909;
2013;10;13;10335;
2013;10;14;9152;
2013;10;15;4847;
2013;10;16;4752;
2013;10;17;5778;
2013;10;18;2773;
2013;10;19;10332;
2013;10;20;7145;
2013;10;21;8617;
2013;10;22;8455;
2013;10;23;5894;
2013;10;24;9594;
2013;10;25;4908;
2013;10;26;7817;
2013;10;27;4499;
2013;10;28;5714;
2013;10;29;3285;
2013;10;30;6386;
2013;10;31;8565;
2013;11;1;5124;
2013;11;2;2427;
2013;11;3;1505;
2013;11;4;4459;
2013;11;5;3119;
2013;11;6;3763;
2013;11;7;3085;
2013;11;8;5068;
2013;11;9;1682;
2013;11;10;3458;
2013;11;11;2281;
2013;11;12;7018;
2013;11;13;1411;
