Rok;Mesic;Den;Hodnota;
2010;01;1;1470;
2010;01;2;2092;
2010;01;3;2818;
2010;01;4;1830;
2010;01;5;3083;
2010;01;6;1842;
2010;01;7;1919;
2010;01;8;1063;
2010;01;9;1219;
2010;01;10;1005;
2010;01;11;3401;
2010;01;12;1681;
2010;01;13;1903;
2010;01;14;1437;
2010;01;15;1857;
2010;01;16;2183;
2010;01;17;1708;
2010;01;18;2555;
2010;01;19;2538;
2010;01;20;2358;
2010;01;21;2647;
2010;01;22;5258;
2010;01;23;4995;
2010;01;24;6174;
2010;01;25;4850;
2010;01;26;6628;
2010;01;27;5585;
2010;01;28;1844;
2010;01;29;3901;
2010;01;30;6882;
2010;01;31;5903;
2010;02;1;3721;
2010;02;2;6279;
2010;02;3;6044;
2010;02;4;7138;
2010;02;5;2345;
2010;02;6;2844;
2010;02;7;5981;
2010;02;8;6546;
2010;02;9;3342;
2010;02;10;1794;
2010;02;11;3962;
2010;02;12;4411;
2010;02;13;3079;
2010;02;14;3547;
2010;02;15;3945;
2010;02;16;5266;
2010;02;17;2465;
2010;02;18;2084;
2010;02;19;3069;
2010;02;20;4726;
2010;02;21;9833;
2010;02;22;9397;
2010;02;23;7445;
2010;02;24;6073;
2010;02;25;9667;
2010;02;26;4028;
2010;02;27;10384;
2010;02;28;6344;
2010;03;1;5255;
2010;03;2;8554;
2010;03;3;9359;
2010;03;4;11183;
2010;03;5;10474;
2010;03;6;7918;
2010;03;7;13203;
2010;03;8;7926;
2010;03;9;14898;
2010;03;10;13186;
2010;03;11;5991;
2010;03;12;2920;
2010;03;13;3321;
2010;03;14;6375;
2010;03;15;13181;
2010;03;16;9058;
2010;03;17;5095;
2010;03;18;15348;
2010;03;19;11148;
2010;03;20;6386;
2010;03;21;6714;
2010;03;22;17478;
2010;03;23;14840;
2010;03;24;15369;
2010;03;25;14986;
2010;03;26;16467;
2010;03;27;7674;
2010;03;28;10972;
2010;03;29;6472;
2010;03;30;16662;
2010;03;31;2447;
2010;04;1;15930;
2010;04;2;13662;
2010;04;3;16994;
2010;04;4;15161;
2010;04;5;5747;
2010;04;6;19737;
2010;04;7;21562;
2010;04;8;20926;
2010;04;9;14232;
2010;04;10;11615;
2010;04;11;7167;
2010;04;12;9117;
2010;04;13;11442;
2010;04;14;8416;
2010;04;15;4106;
2010;04;16;17080;
2010;04;17;23434;
2010;04;18;19834;
2010;04;19;21286;
2010;04;20;17926;
2010;04;21;14592;
2010;04;22;21742;
2010;04;23;24842;
2010;04;24;24252;
2010;04;25;23924;
2010;04;26;16035;
2010;04;27;16748;
2010;04;28;22366;
2010;04;29;24538;
2010;04;30;20871;
2010;05;1;15749;
2010;05;2;9905;
2010;05;3;8683;
2010;05;4;8003;
2010;05;5;13058;
2010;05;6;11809;
2010;05;7;22505;
2010;05;8;14566;
2010;05;9;25342;
2010;05;10;11128;
2010;05;11;15373;
2010;05;12;10020;
2010;05;13;14651;
2010;05;14;4268;
2010;05;15;12123;
2010;05;16;9206;
2010;05;17;8582;
2010;05;18;11976;
2010;05;19;3831;
2010;05;20;12083;
2010;05;21;19876;
2010;05;22;19052;
2010;05;23;20598;
2010;05;24;15389;
2010;05;25;17407;
2010;05;26;11345;
2010;05;27;11914;
2010;05;28;22009;
2010;05;29;25066;
2010;05;30;14177;
2010;05;31;7942;
2010;06;1;9487;
2010;06;2;2558;
2010;06;3;3595;
2010;06;4;28507;
2010;06;5;30286;
2010;06;6;29825;
2010;06;7;19452;
2010;06;8;24873;
2010;06;9;24593;
2010;06;10;25311;
2010;06;11;28100;
2010;06;12;24131;
2010;06;13;20267;
2010;06;14;11448;
2010;06;15;20078;
2010;06;16;22333;
2010;06;17;30929;
2010;06;18;13647;
2010;06;19;22099;
2010;06;20;16078;
2010;06;21;11648;
2010;06;22;26310;
2010;06;23;23201;
2010;06;24;23091;
2010;06;25;23675;
2010;06;26;16703;
2010;06;27;30857;
2010;06;28;30535;
2010;06;29;28930;
2010;06;30;25047;
2010;07;1;27746;
2010;07;2;28839;
2010;07;3;29047;
2010;07;4;29043;
2010;07;5;26806;
2010;07;6;10454;
2010;07;7;28816;
2010;07;8;29777;
2010;07;9;28988;
2010;07;10;28694;
2010;07;11;28887;
2010;07;12;26072;
2010;07;13;21531;
2010;07;14;22155;
2010;07;15;20300;
2010;07;16;27280;
2010;07;17;18554;
2010;07;18;5556;
2010;07;19;24172;
2010;07;20;17053;
2010;07;21;25047;
2010;07;22;26528;
2010;07;23;11245;
2010;07;24;4793;
2010;07;25;10387;
2010;07;26;14785;
2010;07;27;21806;
2010;07;28;18189;
2010;07;29;16359;
2010;07;30;6507;
2010;07;31;17832;
2010;08;1;26610;
2010;08;2;20850;
2010;08;3;8623;
2010;08;4;21520;
2010;08;5;19602;
2010;08;6;5549;
2010;08;7;5952;
2010;08;8;17746;
2010;08;9;12914;
2010;08;10;21970;
2010;08;11;22873;
2010;08;12;20828;
2010;08;13;12371;
2010;08;14;13092;
2010;08;15;16944;
2010;08;16;15808;
2010;08;17;5411;
2010;08;18;8202;
2010;08;19;13970;
2010;08;20;23476;
2010;08;21;22599;
2010;08;22;22280;
2010;08;23;16361;
2010;08;24;13351;
2010;08;25;18845;
2010;08;26;11181;
2010;08;27;6246;
2010;08;28;8156;
2010;08;29;14056;
2010;08;30;10124;
2010;08;31;3433;
2010;09;1;17972;
2010;09;2;11044;
2010;09;3;14381;
2010;09;4;10222;
2010;09;5;14449;
2010;09;6;18395;
2010;09;7;18586;
2010;09;8;9398;
2010;09;9;6241;
2010;09;10;14571;
2010;09;11;17537;
2010;09;12;17651;
2010;09;13;11103;
2010;09;14;8745;
2010;09;15;3663;
2010;09;16;13480;
2010;09;17;11206;
2010;09;18;15177;
2010;09;19;13877;
2010;09;20;14957;
2010;09;21;16587;
2010;09;22;15394;
2010;09;23;15815;
2010;09;24;12210;
2010;09;25;7148;
2010;09;26;800;
2010;09;27;1683;
2010;09;28;1150;
2010;09;29;3865;
2010;09;30;11447;
2010;10;1;7903;
2010;10;2;12340;
2010;10;3;7818;
2010;10;4;3822;
2010;10;5;3045;
2010;10;6;5257;
2010;10;7;9167;
2010;10;8;12691;
2010;10;9;12848;
2010;10;10;13015;
2010;10;11;12715;
2010;10;12;11939;
2010;10;13;12152;
2010;10;14;11475;
2010;10;15;3252;
2010;10;16;3535;
2010;10;17;9694;
2010;10;18;4656;
2010;10;19;4645;
2010;10;20;4955;
2010;10;21;5712;
2010;10;22;9730;
2010;10;23;9253;
2010;10;24;2305;
2010;10;25;3427;
2010;10;26;6369;
2010;10;27;9535;
2010;10;28;6399;
2010;10;29;9230;
2010;10;30;8737;
2010;10;31;6769;
2010;11;1;5592;
2010;11;2;6323;
2010;11;3;4347;
2010;11;4;1092;
2010;11;5;3151;
2010;11;6;1487;
2010;11;7;2672;
2010;11;8;1338;
2010;11;9;5324;
2010;11;10;3356;
2010;11;11;4977;
2010;11;12;4416;
2010;11;13;2371;
2010;11;14;6673;
2010;11;15;4337;
2010;11;16;762;
2010;11;17;1193;
2010;11;18;889;
2010;11;19;2469;
2010;11;20;3471;
2010;11;21;1096;
2010;11;22;278;
2010;11;23;1143;
2010;11;24;1177;
2010;11;25;3934;
2010;11;26;2058;
2010;11;27;4534;
2010;11;28;2700;
2010;11;29;1462;
2010;11;30;4093;
2010;12;1;1056;
2010;12;2;2805;
2010;12;3;1939;
2010;12;4;1632;
2010;12;5;2928;
2010;12;6;1780;
2010;12;7;1253;
2010;12;8;1695;
2010;12;9;1755;
2010;12;10;2980;
2010;12;11;910;
2010;12;12;1785;
2010;12;13;4430;
2010;12;14;2181;
2010;12;15;2372;
2010;12;16;4013;
2010;12;17;2353;
2010;12;18;2559;
2010;12;19;1830;
2010;12;20;2002;
2010;12;21;1060;
2010;12;22;1540;
2010;12;23;1471;
2010;12;24;735;
2010;12;25;847;
2010;12;26;3738;
2010;12;27;2374;
2010;12;28;3682;
2010;12;29;1110;
2010;12;30;1619;
2010;12;31;1304;
2011;01;1;1468;
2011;01;2;1708;
2011;01;3;3017;
2011;01;4;3910;
2011;01;5;1378;
2011;01;6;2010;
2011;01;7;1689;
2011;01;8;1286;
2011;01;9;3503;
2011;01;10;1487;
2011;01;11;837;
2011;01;12;1648;
2011;01;13;1493;
2011;01;14;673;
2011;01;15;2404;
2011;01;16;4211;
2011;01;17;5314;
2011;01;18;1838;
2011;01;19;982;
2011;01;20;2054;
2011;01;21;1651;
2011;01;22;5181;
2011;01;23;1319;
2011;01;24;3047;
2011;01;25;1894;
2011;01;26;3778;
2011;01;27;2804;
2011;01;28;6669;
2011;01;29;7311;
2011;01;30;7329;
2011;01;31;6863;
2011;02;1;1746;
2011;02;2;2326;
2011;02;3;3185;
2011;02;4;3081;
2011;02;5;2434;
2011;02;6;1899;
2011;02;7;7166;
2011;02;8;4480;
2011;02;9;8857;
2011;02;10;8009;
2011;02;11;2943;
2011;02;12;9811;
2011;02;13;3544;
2011;02;14;1843;
2011;02;15;6411;
2011;02;16;1395;
2011;02;17;1929;
2011;02;18;2548;
2011;02;19;2593;
2011;02;20;9107;
2011;02;21;10635;
2011;02;22;10343;
2011;02;23;10455;
2011;02;24;11349;
2011;02;25;11614;
2011;02;26;11443;
2011;02;27;8993;
2011;02;28;11933;
2011;03;1;12252;
2011;03;2;13228;
2011;03;3;10251;
2011;03;4;13054;
2011;03;5;11174;
2011;03;6;13126;
2011;03;7;14963;
2011;03;8;14718;
2011;03;9;12522;
2011;03;10;4735;
2011;03;11;4857;
2011;03;12;13301;
2011;03;13;11597;
2011;03;14;10193;
2011;03;15;13762;
2011;03;16;7941;
2011;03;17;2067;
2011;03;18;942;
2011;03;19;8273;
2011;03;20;7975;
2011;03;21;16985;
2011;03;22;16616;
2011;03;23;15867;
2011;03;24;17556;
2011;03;25;9816;
2011;03;26;11453;
2011;03;27;15206;
2011;03;28;17141;
2011;03;29;19203;
2011;03;30;18691;
2011;03;31;9978;
2011;04;1;13659;
2011;04;2;9287;
2011;04;3;18128;
2011;04;4;4070;
2011;04;5;15333;
2011;04;6;8054;
2011;04;7;16820;
2011;04;8;10836;
2011;04;9;20648;
2011;04;10;18503;
2011;04;11;14959;
2011;04;12;10638;
2011;04;13;4868;
2011;04;14;6250;
2011;04;15;10724;
2011;04;16;22813;
2011;04;17;13222;
2011;04;18;20636;
2011;04;19;22010;
2011;04;20;23468;
2011;04;21;23413;
2011;04;22;23910;
2011;04;23;22309;
2011;04;24;21164;
2011;04;25;12939;
2011;04;26;9942;
2011;04;27;16234;
2011;04;28;14985;
2011;04;29;15796;
2011;04;30;14523;
2011;05;1;18821;
2011;05;2;15516;
2011;05;3;5205;
2011;05;4;19732;
2011;05;5;18828;
2011;05;6;26959;
2011;05;7;27327;
2011;05;8;21061;
2011;05;9;26729;
2011;05;10;27087;
2011;05;11;26474;
2011;05;12;18200;
2011;05;13;17663;
2011;05;14;16778;
2011;05;15;8875;
2011;05;16;20184;
2011;05;17;11575;
2011;05;18;27417;
2011;05;19;25681;
2011;05;20;26113;
2011;05;21;21739;
2011;05;22;24178;
2011;05;23;27250;
2011;05;24;28324;
2011;05;25;29392;
2011;05;26;29250;
2011;05;27;5515;
2011;05;28;10551;
2011;05;29;27050;
2011;05;30;29135;
2011;05;31;27785;
2011;06;1;12524;
2011;06;2;18229;
2011;06;3;25252;
2011;06;4;20868;
2011;06;5;26686;
2011;06;6;26093;
2011;06;7;28353;
2011;06;8;20918;
2011;06;9;13055;
2011;06;10;20495;
2011;06;11;27871;
2011;06;12;10822;
2011;06;13;26901;
2011;06;14;20078;
2011;06;15;28660;
2011;06;16;26522;
2011;06;17;20894;
2011;06;18;10703;
2011;06;19;20963;
2011;06;20;17611;
2011;06;21;12160;
2011;06;22;25547;
2011;06;23;25764;
2011;06;24;21726;
2011;06;25;22503;
2011;06;26;8514;
2011;06;27;23369;
2011;06;28;30908;
2011;06;29;29557;
2011;06;30;15719;
2011;07;1;24226;
2011;07;2;13436;
2011;07;3;2879;
2011;07;4;6535;
2011;07;5;18236;
2011;07;6;29307;
2011;07;7;24560;
2011;07;8;15572;
2011;07;9;25901;
2011;07;10;26074;
2011;07;11;17979;
2011;07;12;29372;
2011;07;13;20323;
2011;07;14;14425;
2011;07;15;21609;
2011;07;16;27386;
2011;07;17;28551;
2011;07;18;15025;
2011;07;19;23105;
2011;07;20;8900;
2011;07;21;1934;
2011;07;22;6686;
2011;07;23;26769;
2011;07;24;13157;
2011;07;25;24264;
2011;07;26;10301;
2011;07;27;16224;
2011;07;28;21943;
2011;07;29;20395;
2011;07;30;3453;
2011;07;31;5187;
2011;08;1;9828;
2011;08;2;20776;
2011;08;3;23904;
2011;08;4;13305;
2011;08;5;19532;
2011;08;6;16758;
2011;08;7;8172;
2011;08;8;8141;
2011;08;9;16620;
2011;08;10;12294;
2011;08;11;19527;
2011;08;12;16919;
2011;08;13;11486;
2011;08;14;20073;
2011;08;15;7364;
2011;08;16;19933;
2011;08;17;21787;
2011;08;18;22339;
2011;08;19;13527;
2011;08;20;23833;
2011;08;21;20502;
2011;08;22;21232;
2011;08;23;20674;
2011;08;24;18549;
2011;08;25;19773;
2011;08;26;21192;
2011;08;27;10682;
2011;08;28;17717;
2011;08;29;20204;
2011;08;30;19268;
2011;08;31;20174;
2011;09;1;15694;
2011;09;2;20260;
2011;09;3;19763;
2011;09;4;18760;
2011;09;5;8794;
2011;09;6;19619;
2011;09;7;6153;
2011;09;8;3405;
2011;09;9;12520;
2011;09;10;8427;
2011;09;11;18062;
2011;09;12;16419;
2011;09;13;11196;
2011;09;14;14454;
2011;09;15;16759;
2011;09;16;16440;
2011;09;17;14545;
2011;09;18;9665;
2011;09;19;2968;
2011;09;20;2171;
2011;09;21;6155;
2011;09;22;10112;
2011;09;23;14486;
2011;09;24;15680;
2011;09;25;15201;
2011;09;26;15130;
2011;09;27;14282;
2011;09;28;15471;
2011;09;29;14020;
2011;09;30;14813;
2011;10;1;14720;
2011;10;2;14507;
2011;10;3;14088;
2011;10;4;12921;
2011;10;5;6012;
2011;10;6;8998;
2011;10;7;3836;
2011;10;8;6366;
2011;10;9;9335;
2011;10;10;2078;
2011;10;11;2485;
2011;10;12;3272;
2011;10;13;10963;
2011;10;14;8755;
2011;10;15;12072;
2011;10;16;11927;
2011;10;17;11930;
2011;10;18;8728;
2011;10;19;1584;
2011;10;20;6706;
2011;10;21;3178;
2011;10;22;7894;
2011;10;23;9169;
2011;10;24;6758;
2011;10;25;1702;
2011;10;26;1884;
2011;10;27;3292;
2011;10;28;1333;
2011;10;29;3221;
2011;10;30;3153;
2011;10;31;7449;
2011;11;1;7799;
2011;11;2;1687;
2011;11;3;6836;
2011;11;4;1020;
2011;11;5;2849;
2011;11;6;6877;
2011;11;7;6964;
2011;11;8;2003;
2011;11;9;3367;
2011;11;10;3269;
2011;11;11;4297;
2011;11;12;6874;
2011;11;13;6913;
2011;11;14;3539;
2011;11;15;1719;
2011;11;16;5555;
2011;11;17;1001;
2011;11;18;1084;
2011;11;19;2556;
2011;11;20;2523;
2011;11;21;2933;
2011;11;22;4516;
2011;11;23;635;
2011;11;24;724;
2011;11;25;4194;
2011;11;26;1521;
2011;11;27;5319;
2011;11;28;3583;
2011;11;29;4942;
2011;11;30;1249;
2011;12;1;1552;
2011;12;2;4009;
2011;12;3;2991;
2011;12;4;726;
2011;12;5;2553;
2011;12;6;1541;
2011;12;7;1067;
2011;12;8;1540;
2011;12;9;646;
2011;12;10;1611;
2011;12;11;4725;
2011;12;12;3155;
2011;12;13;3704;
2011;12;14;1103;
2011;12;15;1332;
2011;12;16;879;
2011;12;17;1506;
2011;12;18;2695;
2011;12;19;4184;
2011;12;20;4037;
2011;12;21;1346;
2011;12;22;1897;
2011;12;23;880;
2011;12;24;1047;
2011;12;25;1461;
2011;12;26;903;
2011;12;27;569;
2011;12;28;1020;
2011;12;29;1763;
2011;12;30;2242;
2011;12;31;4731;
2012;01;1;802;
2012;01;2;1576;
2012;01;3;4112;
2012;01;4;1564;
2012;01;5;703;
2012;01;6;2608;
2012;01;7;1434;
2012;01;8;1648;
2012;01;9;1929;
2012;01;10;2602;
2012;01;11;1191;
2012;01;12;1224;
2012;01;13;3168;
2012;01;14;2896;
2012;01;15;3475;
2012;01;16;3684;
2012;01;17;1479;
2012;01;18;5166;
2012;01;19;771;
2012;01;20;2623;
2012;01;21;1924;
2012;01;22;1701;
2012;01;23;1770;
2012;01;24;1626;
2012;01;25;6532;
2012;01;26;6341;
2012;01;27;6087;
2012;01;28;4492;
2012;01;29;6236;
2012;01;30;6879;
2012;01;31;7475;
2012;02;1;7746;
2012;02;2;7893;
2012;02;3;7809;
2012;02;4;6164;
2012;02;5;6621;
2012;02;6;7598;
2012;02;7;4249;
2012;02;8;6889;
2012;02;9;3139;
2012;02;10;8302;
2012;02;11;9043;
2012;02;12;9044;
2012;02;13;2541;
2012;02;14;6172;
2012;02;15;4580;
2012;02;16;5348;
2012;02;17;2600;
2012;02;18;4788;
2012;02;19;2306;
2012;02;20;9511;
2012;02;21;8622;
2012;02;22;3751;
2012;02;23;2089;
2012;02;24;1747;
2012;02;25;7193;
2012;02;26;8356;
2012;02;27;11787;
2012;02;28;1597;
2012;02;29;6126;
2012;03;1;2662;
2012;03;2;6632;
2012;03;3;13859;
2012;03;4;9895;
2012;03;5;14212;
2012;03;6;14210;
2012;03;7;12965;
2012;03;8;2905;
2012;03;9;13503;
2012;03;10;7395;
2012;03;11;6699;
2012;03;12;6363;
2012;03;13;2916;
2012;03;14;1776;
2012;03;15;7816;
2012;03;16;16079;
2012;03;17;15856;
2012;03;18;15418;
2012;03;19;15126;
2012;03;20;17165;
2012;03;21;16516;
2012;03;22;15207;
2012;03;23;17102;
2012;03;24;17368;
2012;03;25;18651;
2012;03;26;18681;
2012;03;27;15642;
2012;03;28;18524;
2012;03;29;4885;
2012;03;30;7744;
2012;03;31;3706;
2012;04;1;13418;
2012;04;2;4106;
2012;04;3;17213;
2012;04;4;17235;
2012;04;5;5558;
2012;04;6;5149;
2012;04;7;9354;
2012;04;8;8420;
2012;04;9;21931;
2012;04;10;12215;
2012;04;11;18934;
2012;04;12;2301;
2012;04;13;9038;
2012;04;14;18904;
2012;04;15;4465;
2012;04;16;2673;
2012;04;17;20074;
2012;04;18;21537;
2012;04;19;12939;
2012;04;20;17731;
2012;04;21;16688;
2012;04;22;10606;
2012;04;23;21489;
2012;04;24;19204;
2012;04;25;15705;
2012;04;26;24544;
2012;04;27;24460;
2012;04;28;25296;
2012;04;29;22098;
2012;04;30;25408;
2012;05;1;24222;
2012;05;2;23473;
2012;05;3;17425;
2012;05;4;21507;
2012;05;5;21920;
2012;05;6;17193;
2012;05;7;19589;
2012;05;8;26949;
2012;05;9;25152;
2012;05;10;25178;
2012;05;11;23038;
2012;05;12;7899;
2012;05;13;15308;
2012;05;14;16917;
2012;05;15;15718;
2012;05;16;14640;
2012;05;17;19801;
2012;05;18;26748;
2012;05;19;28308;
2012;05;20;28174;
2012;05;21;24201;
2012;05;22;16186;
2012;05;23;27173;
2012;05;24;27702;
2012;05;25;27311;
2012;05;26;26948;
2012;05;27;22592;
2012;05;28;16047;
2012;05;29;26258;
2012;05;30;28672;
2012;05;31;20283;
2012;06;1;12059;
2012;06;2;21533;
2012;06;3;14818;
2012;06;4;13288;
2012;06;5;5998;
2012;06;6;19373;
2012;06;7;24654;
2012;06;8;19647;
2012;06;9;14854;
2012;06;10;10199;
2012;06;11;14303;
2012;06;12;11429;
2012;06;13;21351;
2012;06;14;10509;
2012;06;15;27947;
2012;06;16;29098;
2012;06;17;17983;
2012;06;18;28509;
2012;06;19;20603;
2012;06;20;15500;
2012;06;21;20381;
2012;06;22;23056;
2012;06;23;30018;
2012;06;24;27666;
2012;06;25;18709;
2012;06;26;18944;
2012;06;27;26871;
2012;06;28;21962;
2012;06;29;23656;
2012;06;30;19825;
2012;07;1;25578;
2012;07;2;22005;
2012;07;3;7908;
2012;07;4;21350;
2012;07;5;25767;
2012;07;6;27323;
2012;07;7;22258;
2012;07;8;22617;
2012;07;9;16827;
2012;07;10;25493;
2012;07;11;19588;
2012;07;12;17137;
2012;07;13;11676;
2012;07;14;16220;
2012;07;15;16241;
2012;07;16;16581;
2012;07;17;12468;
2012;07;18;13046;
2012;07;19;18952;
2012;07;20;13366;
2012;07;21;16179;
2012;07;22;15882;
2012;07;23;27581;
2012;07;24;26318;
2012;07;25;7424;
2012;07;26;18146;
2012;07;27;25135;
2012;07;28;22351;
2012;07;29;12847;
2012;07;30;24294;
2012;07;31;22046;
2012;08;1;24276;
2012;08;2;25509;
2012;08;3;13531;
2012;08;4;20038;
2012;08;5;20666;
2012;08;6;24290;
2012;08;7;18404;
2012;08;8;22692;
2012;08;9;20670;
2012;08;10;14690;
2012;08;11;11579;
2012;08;12;25374;
2012;08;13;19958;
2012;08;14;21897;
2012;08;15;24341;
2012;08;16;17262;
2012;08;17;21338;
2012;08;18;23138;
2012;08;19;23434;
2012;08;20;22369;
2012;08;21;16026;
2012;08;22;14645;
2012;08;23;19004;
2012;08;24;14775;
2012;08;25;15251;
2012;08;26;12233;
2012;08;27;17850;
2012;08;28;22059;
2012;08;29;16829;
2012;08;30;18470;
2012;08;31;2779;
2012;09;1;4726;
2012;09;2;8315;
2012;09;3;8120;
2012;09;4;15315;
2012;09;5;15385;
2012;09;6;16910;
2012;09;7;15418;
2012;09;8;14121;
2012;09;9;19087;
2012;09;10;18662;
2012;09;11;16590;
2012;09;12;3816;
2012;09;13;6629;
2012;09;14;16016;
2012;09;15;5640;
2012;09;16;16355;
2012;09;17;14745;
2012;09;18;16589;
2012;09;19;4596;
2012;09;20;15822;
2012;09;21;14465;
2012;09;22;4359;
2012;09;23;13732;
2012;09;24;11510;
2012;09;25;15248;
2012;09;26;11533;
2012;09;27;8031;
2012;09;28;10017;
2012;09;29;9702;
2012;09;30;15163;
2012;10;1;4030;
2012;10;2;3921;
2012;10;3;12514;
2012;10;4;3658;
2012;10;5;8948;
2012;10;6;10725;
2012;10;7;2955;
2012;10;8;5788;
2012;10;9;10963;
2012;10;10;6960;
2012;10;11;13101;
2012;10;12;6064;
2012;10;13;10784;
2012;10;14;11667;
2012;10;15;5556;
2012;10;16;1973;
2012;10;17;10909;
2012;10;18;10240;
2012;10;19;10848;
2012;10;20;3795;
2012;10;21;2582;
2012;10;22;4663;
2012;10;23;2384;
2012;10;24;1708;
2012;10;25;1279;
2012;10;26;2824;
2012;10;27;914;
2012;10;28;6119;
2012;10;29;3508;
2012;10;30;2256;
2012;10;31;7327;
2012;11;1;1038;
2012;11;2;3410;
2012;11;3;2353;
2012;11;4;5194;
2012;11;5;2226;
2012;11;6;3824;
2012;11;7;1023;
2012;11;8;2841;
2012;11;9;2757;
2012;11;10;5330;
2012;11;11;3849;
2012;11;12;1890;
2012;11;13;6378;
2012;11;14;6763;
2012;11;15;5534;
2012;11;16;2402;
2012;11;17;1057;
2012;11;18;2385;
2012;11;19;3876;
2012;11;20;5237;
2012;11;21;2036;
2012;11;22;1609;
2012;11;23;2474;
2012;11;24;4523;
2012;11;25;3372;
2012;11;26;2438;
2012;11;27;612;
2012;11;28;1201;
2012;11;29;1066;
2012;11;30;1321;
2012;12;1;5122;
2012;12;2;2121;
2012;12;3;2637;
2012;12;4;856;
2012;12;5;3247;
2012;12;6;2067;
2012;12;7;4542;
2012;12;8;4873;
2012;12;9;4369;
2012;12;10;1566;
2012;12;11;2575;
2012;12;12;4464;
2012;12;13;2655;
2012;12;14;2468;
2012;12;15;1004;
2012;12;16;1372;
2012;12;17;991;
2012;12;18;1682;
2012;12;19;1480;
2012;12;20;1322;
2012;12;21;693;
2012;12;22;1174;
2012;12;23;1487;
2012;12;24;1213;
2012;12;25;2176;
2012;12;26;1096;
2012;12;27;1346;
2012;12;28;2863;
2012;12;29;4276;
2012;12;30;2321;
2012;12;31;4377;
2013;01;1;3943;
2013;01;2;2428;
2013;01;3;681;
2013;01;4;1774;
2013;01;5;2142;
2013;01;6;591;
2013;01;7;2220;
2013;01;8;748;
2013;01;9;1468;
2013;01;10;1158;
2013;01;11;1991;
2013;01;12;3052;
2013;01;13;2109;
2013;01;14;1219;
2013;01;15;2703;
2013;01;16;987;
2013;01;17;2054;
2013;01;18;2244;
2013;01;19;3109;
2013;01;20;1673;
2013;01;21;1017;
2013;01;22;2096;
2013;01;23;3365;
2013;01;24;1537;
2013;01;25;5088;
2013;01;26;2347;
2013;01;27;1784;
2013;01;28;2760;
2013;01;29;1136;
2013;01;30;2089;
2013;01;31;4903;
2013;02;1;4006;
2013;02;2;2030;
2013;02;3;5793;
2013;02;4;3111;
2013;02;5;2651;
2013;02;6;6449;
2013;02;7;6479;
2013;02;8;4605;
2013;02;9;6330;
2013;02;10;3711;
2013;02;11;1872;
2013;02;12;1413;
2013;02;13;2645;
2013;02;14;7673;
2013;02;15;2452;
2013;02;16;3622;
2013;02;17;2982;
2013;02;18;4961;
2013;02;19;2386;
2013;02;20;6659;
2013;02;21;6398;
2013;02;22;5112;
2013;02;23;2807;
2013;02;24;2574;
2013;02;25;4016;
2013;02;26;10790;
2013;02;27;5991;
2013;02;28;4253;
2013;03;1;3012;
2013;03;2;11308;
2013;03;3;4479;
2013;03;4;13766;
2013;03;5;13892;
2013;03;6;13256;
2013;03;7;3878;
2013;03;8;4204;
2013;03;9;2490;
2013;03;10;5571;
2013;03;11;3939;
2013;03;12;4825;
2013;03;13;1964;
2013;03;14;10403;
2013;03;15;6424;
2013;03;16;16756;
2013;03;17;15851;
2013;03;18;8004;
2013;03;19;6610;
2013;03;20;17316;
2013;03;21;3711;
2013;03;22;7092;
2013;03;23;19013;
2013;03;24;18484;
2013;03;25;7885;
2013;03;26;7886;
2013;03;27;7112;
2013;03;28;7038;
2013;03;29;9236;
2013;03;30;15578;
2013;03;31;5679;
2013;04;1;11302;
2013;04;2;13158;
2013;04;3;5151;
2013;04;4;5092;
2013;04;5;2856;
2013;04;6;3460;
2013;04;7;5777;
2013;04;8;20135;
2013;04;9;8949;
2013;04;10;6529;
2013;04;11;9383;
2013;04;12;6559;
2013;04;13;11823;
2013;04;14;19985;
2013;04;15;22738;
2013;04;16;16959;
2013;04;17;20243;
2013;04;18;19161;
2013;04;19;6520;
2013;04;20;5291;
2013;04;21;21309;
2013;04;22;16846;
2013;04;23;15449;
2013;04;24;22545;
2013;04;25;23705;
2013;04;26;22998;
2013;04;27;10294;
2013;04;28;5756;
2013;04;29;7828;
2013;04;30;13493;
2013;05;1;14172;
2013;05;2;8300;
2013;05;3;3847;
2013;05;4;14419;
2013;05;5;11493;
2013;05;6;11722;
2013;05;7;10762;
2013;05;8;21640;
2013;05;9;21250;
2013;05;10;12466;
2013;05;11;7616;
2013;05;12;14558;
2013;05;13;27830;
2013;05;14;20059;
2013;05;15;28054;
2013;05;16;24680;
2013;05;17;19446;
2013;05;18;17255;
2013;05;19;27901;
2013;05;20;21691;
2013;05;21;24604;
2013;05;22;14794;
2013;05;23;20683;
2013;05;24;15112;
2013;05;25;12934;
2013;05;26;10185;
2013;05;27;6584;
2013;05;28;7147;
2013;05;29;19799;
2013;05;30;3071;
2013;05;31;15373;
2013;06;1;4204;
2013;06;2;8333;
2013;06;3;5379;
2013;06;4;10432;
2013;06;5;7131;
2013;06;6;15439;
2013;06;7;17153;
2013;06;8;27854;
2013;06;9;23981;
2013;06;10;12686;
2013;06;11;19507;
2013;06;12;29270;
2013;06;13;29208;
2013;06;14;19119;
2013;06;15;26832;
2013;06;16;26927;
2013;06;17;28750;
2013;06;18;28260;
2013;06;19;27887;
2013;06;20;28374;
2013;06;21;23720;
2013;06;22;20749;
2013;06;23;22379;
2013;06;24;2087;
2013;06;25;4199;
2013;06;26;7487;
