#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoøení souboru: 14.02.2024 23:16
#Stažením publikovaných dat souhlasíte s podmínkami užití tìchto dat.

METADATA
Stanice ID;Jméno stanice;Zaèátek mìøení;Konec mìøení;Zemìpisná délka;Zemìpisná šíøka;Nadmoøská výška
P1PKAR01;Praha, Karlov;01.01.1961;31.12.2002;14.4186;50.0675;260.5
P1PKAR01;Praha, Karlov;01.01.2003;31.12.2023;14.427778;50.069167;260.5

PØÍSTROJE
Pøístroj;Zaèátek mìøení;Konec mìøení;Výška pøístroje [m]
Pyranometr;01.01.1984;31.12.2023;1.5

PRVEK
Denní úhrn globálního záøení [RGLB_D.SUM, kJ/m2]

Popis:
Hodnota - hodnota prvku
Pøíznak - rozšiøující informace o hodnotì

DATA
Rok;Mìsíc;Den;Hodnota;Pøíznak
2002;05;1;22694;
2002;05;2;20506;
2002;05;3;17845;
2002;05;4;18590;
2002;05;5;6538;
2002;05;6;14220;
2002;05;7;20344;
2002;05;8;22324;
2002;05;9;24289;
2002;05;10;18299;
2002;05;11;10314;
2002;05;12;16042;
2002;05;13;19732;
2002;05;14;19588;
2002;05;15;16960;
2002;05;16;26982;
2002;05;17;24070;
2002;05;18;24718;
2002;05;19;9803;
2002;05;20;11794;
2002;05;21;19534;
2002;05;22;24109;
2002;05;23;20776;
2002;05;24;5263;
2002;05;25;15890;
2002;05;26;3528;
2002;05;27;15869;
2002;05;28;4255;
2002;05;29;22558;
2002;05;30;24080;
2002;05;31;24649;
2002;06;1;25247;
2002;06;2;24433;
2002;06;3;25376;
2002;06;4;23281;
2002;06;5;17741;
2002;06;6;6332;
2002;06;7;6469;
2002;06;8;3820;
2002;06;9;7513;
2002;06;10;12528;
2002;06;11;20772;
2002;06;12;26849;
2002;06;13;17723;
2002;06;14;17338;
2002;06;15;15376;
2002;06;16;16916;
2002;06;17;27410;
2002;06;18;27421;
2002;06;19;27432;
2002;06;20;27353;
2002;06;21;21233;
2002;06;22;26075;
2002;06;23;25117;
2002;06;24;8788;
2002;06;25;21337;
2002;06;26;28094;
2002;06;27;27212;
2002;06;28;19796;
2002;06;29;16096;
2002;06;30;27176;
2002;07;1;20732;
2002;07;2;3222;
2002;07;3;23227;
2002;07;4;14022;
2002;07;5;27036;
2002;07;6;25870;
2002;07;7;20340;
2002;07;8;26536;
2002;07;9;28350;
2002;07;10;23512;
2002;07;11;10778;
2002;07;12;24509;
2002;07;13;20862;
2002;07;14;21823;
2002;07;15;14890;
2002;07;16;7517;
2002;07;17;16171;
2002;07;18;5368;
2002;07;19;11966;
2002;07;20;22806;
2002;07;21;21323;
2002;07;22;16812;
2002;07;23;16898;
2002;07;24;9706;
2002;07;25;12812;
2002;07;26;11729;
2002;07;27;13309;
2002;07;28;25639;
2002;07;29;24628;
2002;07;30;23843;
2002;07;31;20009;
2002;08;1;7258;
2002;08;2;8860;
2002;08;3;22432;
2002;08;4;14018;
2002;08;5;18162;
2002;08;6;14990;
2002;08;7;8140;
2002;08;8;14386;
2002;08;9;19750;
2002;08;10;18302;
2002;08;11;9932;
2002;08;12;2563;
2002;08;13;2808;
2002;08;14;12920;
2002;08;15;18601;
2002;08;16;13936;
2002;08;17;20988;
2002;08;18;19901;
2002;08;19;19886;
2002;08;20;20858;
2002;08;21;17525;
2002;08;22;15642;
2002;08;23;17608;
2002;08;24;18832;
2002;08;25;17654;
2002;08;26;19314;
2002;08;27;16970;
2002;08;28;11552;
2002;08;29;16492;
2002;08;30;16186;
2002;08;31;16603;
2002;09;1;3161;
2002;09;2;15469;
2002;09;3;17111;
2002;09;4;17863;
2002;09;5;9968;
2002;09;6;15710;
2002;09;7;14566;
2002;09;8;16942;
2002;09;9;15358;
2002;09;10;10138;
2002;09;11;8258;
2002;09;12;17316;
2002;09;13;16528;
2002;09;14;14566;
2002;09;15;9130;
2002;09;16;10181;
2002;09;17;6707;
2002;09;18;9180;
2002;09;19;11358;
2002;09;20;2635;
2002;09;21;7906;
2002;09;22;9212;
2002;09;23;4748;
2002;09;24;5306;
2002;09;25;2552;
2002;09;26;3578;
2002;09;27;9018;
2002;09;28;12492;
2002;09;29;12913;
2002;09;30;11221;
2002;10;1;12334;
2002;10;2;11268;
2002;10;3;8608;
2002;10;4;3298;
2002;10;5;7819;
2002;10;6;5987;
2002;10;7;7549;
2002;10;8;7016;
2002;10;9;6584;
2002;10;10;2416;
2002;10;11;1228;
2002;10;12;2495;
2002;10;13;1559;
2002;10;14;3298;
2002;10;15;8334;
2002;10;16;2160;
2002;10;17;1476;
2002;10;18;4115;
2002;10;19;4828;
2002;10;20;8273;
2002;10;21;2452;
2002;10;22;3092;
2002;10;23;6566;
2002;10;24;7110;
2002;10;25;5483;
2002;10;26;5558;
2002;10;27;1426;
2002;10;28;4961;
2002;10;29;6962;
2002;10;30;1382;
2002;10;31;4842;
2002;11;1;6505;
2002;11;2;1368;
2002;11;3;2304;
2002;11;4;1490;
2002;11;5;3370;
2002;11;6;3704;
2002;11;7;2286;
2002;11;8;2812;
2002;11;9;4219;
2002;11;10;4500;
2002;11;11;1634;
2002;11;12;4716;
2002;11;13;4532;
2002;11;14;2156;
2002;11;15;2149;
2002;11;16;2128;
2002;11;17;5504;
2002;11;18;1775;
2002;11;19;266;
2002;11;20;1516;
2002;11;21;1325;
2002;11;22;1123;
2002;11;23;871;
2002;11;24;2005;
2002;11;25;1901;
2002;11;26;680;
2002;11;27;299;
2002;11;28;634;
2002;11;29;864;
2002;11;30;504;
2002;12;1;2480;
2002;12;2;2599;
2002;12;3;637;
2002;12;4;511;
2002;12;5;1030;
2002;12;6;468;
2002;12;7;2203;
2002;12;8;4302;
2002;12;9;3982;
2002;12;10;3935;
2002;12;11;4482;
2002;12;12;821;
2002;12;13;601;
2002;12;14;961;
2002;12;15;274;
2002;12;16;673;
2002;12;17;360;
2002;12;18;2239;
2002;12;19;2185;
2002;12;20;2894;
2002;12;21;1127;
2002;12;22;1073;
2002;12;23;1066;
2002;12;24;1026;
2002;12;25;1001;
2002;12;26;875;
2002;12;27;1328;
2002;12;28;1087;
2002;12;29;1940;
2002;12;30;3164;
2002;12;31;1220;
2003;01;1;1966;
2003;01;2;1148;
2003;01;3;2315;
2003;01;4;994;
2003;01;5;1832;
2003;01;6;4054;
2003;01;7;1814;
2003;01;8;4489;
2003;01;9;3424;
2003;01;10;1271;
2003;01;11;4043;
2003;01;12;947;
2003;01;13;637;
2003;01;14;1735;
2003;01;15;1098;
2003;01;16;2470;
2003;01;17;5090;
2003;01;18;3726;
2003;01;19;4788;
2003;01;20;4104;
2003;01;21;778;
2003;01;22;1685;
2003;01;23;1037;
2003;01;24;281;
2003;01;25;562;
2003;01;26;1411;
2003;01;27;731;
2003;01;28;3006;
2003;01;29;2452;
2003;01;30;3852;
2003;01;31;3071;
2003;02;1;4975;
2003;02;2;3697;
2003;02;3;4507;
2003;02;4;4032;
2003;02;5;4982;
2003;02;6;3208;
2003;02;7;5483;
2003;02;8;3524;
2003;02;9;5396;
2003;02;10;1260;
2003;02;11;1073;
2003;02;12;8284;
2003;02;13;8575;
2003;02;14;8230;
2003;02;15;1397;
2003;02;16;3938;
2003;02;17;9421;
2003;02;18;7996;
2003;02;19;2657;
2003;02;20;1627;
2003;02;21;2560;
2003;02;22;9803;
2003;02;23;10994;
2003;02;24;10613;
2003;02;25;10462;
2003;02;26;10944;
2003;02;27;10170;
2003;02;28;8089;
2003;03;1;5760;
2003;03;2;4777;
2003;03;3;2351;
2003;03;4;4219;
2003;03;5;6430;
2003;03;6;10627;
2003;03;7;2761;
2003;03;8;7744;
2003;03;9;5468;
2003;03;10;13781;
2003;03;11;6772;
2003;03;12;7243;
2003;03;13;7841;
2003;03;14;4579;
2003;03;15;7146;
2003;03;16;14832;
2003;03;17;12946;
2003;03;18;11873;
2003;03;19;14983;
2003;03;20;3006;
2003;03;21;16052;
2003;03;22;17312;
2003;03;23;16913;
2003;03;24;17410;
2003;03;25;9065;
2003;03;26;11830;
2003;03;27;14252;
2003;03;28;15779;
2003;03;29;15156;
2003;03;30;9245;
2003;03;31;18554;
2003;04;1;18205;
2003;04;2;5400;
2003;04;3;10141;
2003;04;4;17442;
2003;04;5;6995;
2003;04;6;14087;
2003;04;7;7312;
2003;04;8;10991;
2003;04;9;13417;
2003;04;10;13702;
2003;04;11;8528;
2003;04;12;18148;
2003;04;13;19742;
2003;04;14;20642;
2003;04;15;20833;
2003;04;16;21704;
2003;04;17;21593;
2003;04;18;16600;
2003;04;19;6901;
2003;04;20;21550;
2003;04;21;21470;
2003;04;22;21949;
2003;04;23;18727;
2003;04;24;19721;
2003;04;25;19048;
2003;04;26;20758;
2003;04;27;12874;
2003;04;28;16182;
2003;04;29;9641;
2003;04;30;14825;
2003;05;1;19660;
2003;05;2;21298;
2003;05;3;10325;
2003;05;4;25992;
2003;05;5;25243;
2003;05;6;22925;
2003;05;7;23166;
2003;05;8;21784;
2003;05;9;19793;
2003;05;10;15631;
2003;05;11;15530;
2003;05;12;16682;
2003;05;13;16409;
2003;05;14;20851;
2003;05;15;14771;
2003;05;16;24800;
2003;05;17;22774;
2003;05;18;20606;
2003;05;19;16657;
2003;05;20;12179;
2003;05;21;16297;
2003;05;22;18763;
2003;05;23;18317;
2003;05;24;26435;
2003;05;25;26528;
2003;05;26;20182;
2003;05;27;14537;
2003;05;28;11722;
2003;05;29;23990;
2003;05;30;28372;
2003;05;31;19418;
2003;06;1;20858;
2003;06;2;27778;
2003;06;3;25283;
2003;06;4;26579;
2003;06;5;20207;
2003;06;6;22036;
2003;06;7;28105;
2003;06;8;25376;
2003;06;9;22759;
2003;06;10;27263;
2003;06;11;19256;
2003;06;12;26485;
2003;06;13;15505;
2003;06;14;25848;
2003;06;15;23897;
2003;06;16;25434;
2003;06;17;27997;
2003;06;18;7214;
2003;06;19;12362;
2003;06;20;19339;
2003;06;21;23864;
2003;06;22;25679;
2003;06;23;25171;
2003;06;24;26827;
2003;06;25;26611;
2003;06;26;21553;
2003;06;27;27230;
2003;06;28;26590;
2003;06;29;23627;
2003;06;30;24530;
2003;07;1;2261;
2003;07;2;25564;
2003;07;3;16996;
2003;07;4;18461;
2003;07;5;6498;
2003;07;6;7812;
2003;07;7;16312;
2003;07;8;17824;
2003;07;9;11822;
2003;07;10;25096;
2003;07;11;26161;
2003;07;12;17651;
2003;07;13;23742;
2003;07;14;25834;
2003;07;15;27482;
2003;07;16;26582;
2003;07;17;15462;
2003;07;18;16981;
2003;07;19;24808;
2003;07;20;25380;
2003;07;21;25016;
2003;07;22;17978;
2003;07;23;15970;
2003;07;24;21542;
2003;07;25;13792;
2003;07;26;16340;
2003;07;27;20945;
2003;07;28;11336;
2003;07;29;12139;
2003;07;30;25362;
2003;07;31;12056;
2003;08;1;19699;
2003;08;2;23267;
2003;08;3;22468;
2003;08;4;23458;
2003;08;5;22579;
2003;08;6;22374;
2003;08;7;23728;
2003;08;8;22104;
2003;08;9;23270;
2003;08;10;23810;
2003;08;11;24703;
2003;08;12;22702;
2003;08;13;19638;
2003;08;14;13280;
2003;08;15;22626;
2003;08;16;22961;
2003;08;17;21150;
2003;08;18;13064;
2003;08;19;7448;
2003;08;20;20365;
2003;08;21;20344;
2003;08;22;20920;
2003;08;23;18454;
2003;08;24;20902;
2003;08;25;20383;
2003;08;26;17118;
2003;08;27;19451;
2003;08;28;18662;
2003;08;29;13241;
2003;08;30;11520;
2003;08;31;10033;
2003;09;1;12143;
2003;09;2;10188;
2003;09;3;18324;
2003;09;4;7438;
2003;09;5;16049;
2003;09;6;18644;
2003;09;7;16157;
2003;09;8;13957;
2003;09;9;2790;
2003;09;10;6887;
2003;09;11;9706;
2003;09;12;8327;
2003;09;13;3888;
2003;09;14;6098;
2003;09;15;16384;
2003;09;16;13316;
2003;09;17;15257;
2003;09;18;15570;
2003;09;19;16110;
2003;09;20;15358;
2003;09;21;15476;
2003;09;22;14904;
2003;09;23;4730;
2003;09;24;13842;
2003;09;25;15397;
2003;09;26;14782;
2003;09;27;11196;
2003;09;28;9371;
2003;09;29;8752;
2003;09;30;8730;
2003;10;1;11171;
2003;10;2;10469;
2003;10;3;5947;
2003;10;4;4367;
2003;10;5;1800;
2003;10;6;8917;
2003;10;7;5166;
2003;10;8;4734;
2003;10;9;9475;
2003;10;10;4180;
2003;10;11;6160;
2003;10;12;10379;
2003;10;13;11030;
2003;10;14;10721;
2003;10;15;4925;
2003;10;16;7016;
2003;10;17;10840;
2003;10;18;10606;
2003;10;19;3586;
2003;10;20;1138;
2003;10;21;1152;
2003;10;22;3251;
2003;10;23;8251;
2003;10;24;4604;
2003;10;25;5040;
2003;10;26;3902;
2003;10;27;4414;
2003;10;28;8543;
2003;10;29;5612;
2003;10;30;4208;
2003;10;31;6750;
2003;11;1;2498;
2003;11;2;6372;
2003;11;3;2732;
2003;11;4;7600;
2003;11;5;7002;
2003;11;6;3931;
2003;11;7;882;
2003;11;8;4957;
2003;11;9;6602;
2003;11;10;1037;
2003;11;11;6440;
2003;11;12;6473;
2003;11;13;4806;
2003;11;14;5522;
2003;11;15;3280;
2003;11;16;958;
2003;11;17;4036;
2003;11;18;2333;
2003;11;19;3942;
2003;11;20;4363;
2003;11;21;4302;
2003;11;22;893;
2003;11;23;691;
2003;11;24;972;
2003;11;25;3006;
2003;11;26;742;
2003;11;27;2246;
2003;11;28;1933;
2003;11;29;796;
2003;11;30;1375;
2003;12;1;745;
2003;12;2;716;
2003;12;3;511;
2003;12;4;616;
2003;12;5;990;
2003;12;6;2192;
2003;12;7;4021;
2003;12;8;4334;
2003;12;9;4230;
2003;12;10;3596;
2003;12;11;3456;
2003;12;12;637;
2003;12;13;673;
2003;12;14;2380;
2003;12;15;1840;
2003;12;16;2783;
2003;12;17;2120;
2003;12;18;2290;
2003;12;19;540;
2003;12;20;839;
2003;12;21;767;
2003;12;22;2804;
2003;12;23;3845;
2003;12;24;4158;
2003;12;25;1832;
2003;12;26;1847;
2003;12;27;2794;
2003;12;28;3420;
2003;12;29;1422;
2003;12;30;540;
2003;12;31;558;
2004;01;1;2056;
2004;01;2;2833;
2004;01;3;2344;
2004;01;4;2203;
2004;01;5;2279;
2004;01;6;3672;
2004;01;7;1580;
2004;01;8;3398;
2004;01;9;688;
2004;01;10;1469;
2004;01;11;2876;
2004;01;12;3942;
2004;01;13;907;
2004;01;14;4108;
2004;01;15;1919;
2004;01;16;1112;
2004;01;17;2999;
2004;01;18;1336;
2004;01;19;2196;
2004;01;20;3233;
2004;01;21;3337;
2004;01;22;4957;
2004;01;23;5904;
2004;01;24;6340;
2004;01;25;806;
2004;01;26;2326;
2004;01;27;2628;
2004;01;28;3337;
2004;01;29;4021;
2004;01;30;3884;
2004;01;31;4381;
2004;02;1;4928;
2004;02;2;1192;
2004;02;3;2855;
2004;02;4;3488;
2004;02;5;3463;
2004;02;6;3877;
2004;02;7;4136;
2004;02;8;5058;
2004;02;9;4518;
2004;02;10;2819;
2004;02;11;1584;
2004;02;12;5188;
2004;02;13;1660;
2004;02;14;2509;
2004;02;15;4522;
2004;02;16;3074;
2004;02;17;8431;
2004;02;18;3517;
2004;02;19;4522;
2004;02;20;9994;
2004;02;21;9558;
2004;02;22;4648;
2004;02;23;1616;
2004;02;24;8068;
2004;02;25;4597;
2004;02;26;7351;
2004;02;27;8381;
2004;02;28;6134;
2004;02;29;4496;
2004;03;1;3737;
2004;03;2;3114;
2004;03;3;2858;
2004;03;4;6912;
2004;03;5;12636;
2004;03;6;10372;
2004;03;7;7715;
2004;03;8;4518;
2004;03;9;4504;
2004;03;10;8078;
2004;03;11;12978;
2004;03;12;13216;
2004;03;13;10188;
2004;03;14;8546;
2004;03;15;9439;
2004;03;16;11704;
2004;03;17;14674;
2004;03;18;13514;
2004;03;19;11941;
2004;03;20;4961;
2004;03;21;8503;
2004;03;22;10346;
2004;03;23;6318;
2004;03;24;1386;
2004;03;25;1710;
2004;03;26;6430;
2004;03;27;7366;
2004;03;28;13165;
2004;03;29;17053;
2004;03;30;17885;
2004;03;31;18770;
2004;04;1;11448;
2004;04;2;17518;
2004;04;3;15898;
2004;04;4;11963;
2004;04;5;11106;
2004;04;6;7866;
2004;04;7;11855;
2004;04;8;13417;
2004;04;9;15538;
2004;04;10;15480;
2004;04;11;11743;
2004;04;12;21809;
2004;04;13;7304;
2004;04;14;21593;
2004;04;15;21186;
2004;04;16;14785;
2004;04;17;14980;
2004;04;18;11729;
2004;04;19;5044;
2004;04;20;10724;
2004;04;21;21834;
2004;04;22;21139;
2004;04;23;19483;
2004;04;24;11617;
2004;04;25;6210;
2004;04;26;14832;
2004;04;27;21776;
2004;04;28;23238;
2004;04;29;18209;
2004;04;30;22136;
2004;05;1;18274;
2004;05;2;5933;
2004;05;3;21949;
2004;05;4;14206;
2004;05;5;21492;
2004;05;6;8755;
2004;05;7;10850;
2004;05;8;18137;
2004;05;9;10778;
2004;05;10;7020;
2004;05;11;21172;
2004;05;12;18234;
2004;05;13;10220;
2004;05;14;26741;
2004;05;15;12100;
2004;05;16;14670;
2004;05;17;8741;
2004;05;18;13363;
2004;05;19;25931;
2004;05;20;25625;
2004;05;21;16358;
2004;05;22;17870;
2004;05;23;13601;
2004;05;24;20290;
2004;05;25;11833;
2004;05;26;16992;
2004;05;27;22842;
2004;05;28;20840;
2004;05;29;25308;
2004;05;30;28382;
2004;05;31;25574;
2004;06;1;12287;
2004;06;2;6361;
2004;06;3;6941;
2004;06;4;22752;
2004;06;5;11347;
2004;06;6;21254;
2004;06;7;23296;
2004;06;8;24991;
2004;06;9;21247;
2004;06;10;17536;
2004;06;11;12982;
2004;06;12;18198;
2004;06;13;14216;
2004;06;14;24242;
2004;06;15;22306;
2004;06;16;14760;
2004;06;17;26546;
2004;06;18;19138;
2004;06;19;16855;
2004;06;20;11934;
2004;06;21;23933;
2004;06;22;14634;
2004;06;23;17701;
2004;06;24;27583;
2004;06;25;21182;
2004;06;26;22997;
2004;06;27;11567;
2004;06;28;22712;
2004;06;29;20419;
2004;06;30;21359;
2004;07;1;15610;
2004;07;2;15977;
2004;07;3;20128;
2004;07;4;18547;
2004;07;5;22010;
2004;07;6;16247;
2004;07;7;25200;
2004;07;8;24721;
2004;07;9;17597;
2004;07;10;15696;
2004;07;11;19681;
2004;07;12;15876;
2004;07;13;8179;
2004;07;14;15386;
2004;07;15;13313;
2004;07;16;15725;
2004;07;17;26777;
2004;07;18;24325;
2004;07;19;19627;
2004;07;20;23882;
2004;07;21;22756;
2004;07;22;17006;
2004;07;23;24664;
2004;07;24;12118;
2004;07;25;23756;
2004;07;26;10026;
2004;07;27;11444;
2004;07;28;19134;
2004;07;29;25679;
2004;07;30;24869;
2004;07;31;21971;
2004;08;1;19246;
2004;08;2;19937;
2004;08;3;15610;
2004;08;4;24307;
2004;08;5;22828;
2004;08;6;24606;
2004;08;7;22612;
2004;08;8;22820;
2004;08;9;22475;
2004;08;10;23940;
2004;08;11;17755;
2004;08;12;20891;
2004;08;13;16783;
2004;08;14;11945;
2004;08;15;16463;
2004;08;16;19739;
2004;08;17;16405;
2004;08;18;15703;
2004;08;19;17910;
2004;08;20;5879;
2004;08;21;8748;
2004;08;22;13075;
2004;08;23;19267;
2004;08;24;5987;
2004;08;25;16236;
2004;08;26;11466;
2004;08;27;13885;
2004;08;28;10174;
2004;08;29;11376;
2004;08;30;12121;
2004;08;31;14638;
2004;09;1;16276;
2004;09;2;19249;
2004;09;3;19058;
2004;09;4;18598;
2004;09;5;15988;
2004;09;6;19102;
2004;09;7;18518;
2004;09;8;18259;
2004;09;9;18983;
2004;09;10;19037;
2004;09;11;14162;
2004;09;12;4396;
2004;09;13;12618;
2004;09;14;12002;
2004;09;15;7866;
2004;09;16;14342;
2004;09;17;17316;
2004;09;18;16700;
2004;09;19;14983;
2004;09;20;12236;
2004;09;21;8903;
2004;09;22;9490;
2004;09;23;2689;
2004;09;24;7664;
2004;09;25;7765;
2004;09;26;6134;
2004;09;27;9763;
2004;09;28;5983;
2004;09;29;6584;
2004;09;30;7970;
2004;10;1;11718;
2004;10;2;6268;
2004;10;3;9986;
2004;10;4;11696;
2004;10;5;12114;
2004;10;6;10606;
2004;10;7;8237;
2004;10;8;2462;
2004;10;9;7452;
2004;10;10;10192;
2004;10;11;11689;
2004;10;12;12042;
2004;10;13;8777;
2004;10;14;1300;
2004;10;15;1768;
2004;10;16;2441;
2004;10;17;8021;
2004;10;18;6055;
2004;10;19;8381;
2004;10;20;7337;
2004;10;21;5915;
2004;10;22;7801;
2004;10;23;8334;
2004;10;24;8744;
2004;10;25;6527;
2004;10;26;2329;
2004;10;27;1526;
2004;10;28;2066;
2004;10;29;4093;
2004;10;30;2632;
2004;10;31;3348;
2004;11;1;6390;
2004;11;2;1318;
2004;11;3;2430;
2004;11;4;2178;
2004;11;5;1627;
2004;11;6;3190;
2004;11;7;3395;
2004;11;8;2214;
2004;11;9;425;
2004;11;10;3218;
2004;11;11;2394;
2004;11;12;1361;
2004;11;13;2462;
2004;11;14;2837;
2004;11;15;2808;
2004;11;16;835;
2004;11;17;2189;
2004;11;18;1382;
2004;11;19;1904;
2004;11;20;1930;
2004;11;21;4658;
2004;11;22;1210;
2004;11;23;1822;
2004;11;24;5026;
2004;11;25;5076;
2004;11;26;3236;
2004;11;27;896;
2004;11;28;1541;
2004;11;29;1958;
2004;11;30;3326;
2004;12;1;3618;
2004;12;2;3370;
2004;12;3;1282;
2004;12;4;3391;
2004;12;5;1192;
2004;12;6;3258;
2004;12;7;2182;
2004;12;8;2106;
2004;12;9;1350;
2004;12;10;1688;
2004;12;11;745;
2004;12;12;461;
2004;12;13;587;
2004;12;14;547;
2004;12;15;655;
2004;12;16;1908;
2004;12;17;2462;
2004;12;18;1631;
2004;12;19;1390;
2004;12;20;3596;
2004;12;21;4046;
2004;12;22;965;
2004;12;23;1033;
2004;12;24;1004;
2004;12;25;3028;
2004;12;26;835;
2004;12;27;428;
2004;12;28;1350;
2004;12;29;1573;
2004;12;30;2948;
2004;12;31;958;
2005;01;1;2106;
2005;01;2;1976;
2005;01;3;1739;
2005;01;4;641;
2005;01;5;1955;
2005;01;6;2581;
2005;01;7;2581;
2005;01;8;4889;
2005;01;9;4072;
2005;01;10;4352;
2005;01;11;3517;
2005;01;12;1498;
2005;01;13;3276;
2005;01;14;2210;
2005;01;15;3118;
2005;01;16;4640;
2005;01;17;4860;
2005;01;18;2009;
2005;01;19;3946;
2005;01;20;2012;
2005;01;21;2858;
2005;01;22;4255;
2005;01;23;2225;
2005;01;24;4104;
2005;01;25;2783;
2005;01;26;4259;
2005;01;27;2988;
2005;01;28;6289;
2005;01;29;2862;
2005;01;30;3852;
2005;01;31;1570;
2005;02;1;4223;
2005;02;2;2632;
2005;02;3;2812;
2005;02;4;5652;
2005;02;5;7798;
2005;02;6;8179;
2005;02;7;8150;
2005;02;8;7812;
2005;02;9;4457;
2005;02;10;4388;
2005;02;11;2434;
2005;02;12;1534;
2005;02;13;5692;
2005;02;14;3787;
2005;02;15;3157;
2005;02;16;2992;
2005;02;17;1055;
2005;02;18;6484;
2005;02;19;5944;
2005;02;20;4072;
2005;02;21;3773;
2005;02;22;1357;
2005;02;23;5900;
2005;02;24;6624;
2005;02;25;3942;
2005;02;26;5987;
2005;02;27;9562;
2005;02;28;10166;
2005;03;1;10519;
2005;03;2;12557;
2005;03;3;11362;
2005;03;4;6152;
2005;03;5;6048;
2005;03;6;6404;
2005;03;7;11336;
2005;03;8;3182;
2005;03;9;5544;
2005;03;10;15131;
2005;03;11;5929;
2005;03;12;10894;
2005;03;13;4824;
2005;03;14;13936;
2005;03;15;11952;
2005;03;16;13162;
2005;03;17;6451;
2005;03;18;9709;
2005;03;19;8788;
2005;03;20;17003;
2005;03;21;15844;
2005;03;22;16646;
2005;03;23;6077;
2005;03;24;14584;
2005;03;25;12226;
2005;03;26;7862;
2005;03;27;4892;
2005;03;28;7823;
2005;03;29;7243;
2005;03;30;13072;
2005;03;31;19091;
2005;04;1;19424;
2005;04;2;19397;
2005;04;3;19299;
2005;04;4;19326;
2005;04;5;14708;
2005;04;6;13797;
2005;04;7;7699;
2005;04;8;3941;
2005;04;9;5487;
2005;04;10;9926;
2005;04;11;13055;
2005;04;12;20368;
2005;04;13;10833;
2005;04;14;19603;
2005;04;15;19753;
2005;04;16;19743;
2005;04;17;4694;
2005;04;18;8430;
2005;04;19;17857;
2005;04;20;6297;
2005;04;21;24231;
2005;04;22;24038;
2005;04;23;23517;
2005;04;24;19547;
2005;04;25;5656;
2005;04;26;16342;
2005;04;27;9101;
2005;04;28;19689;
2005;04;29;20551;
2005;04;30;22818;
2005;05;1;18888;
2005;05;2;24263;
2005;05;3;6459;
2005;05;4;13547;
2005;05;5;16477;
2005;05;6;10193;
2005;05;7;17313;
2005;05;8;18588;
2005;05;9;19625;
2005;05;10;20308;
2005;05;11;21132;
2005;05;12;21345;
2005;05;13;27873;
2005;05;14;19314;
2005;05;15;10795;
2005;05;16;22628;
2005;05;17;7806;
2005;05;18;4545;
2005;05;19;22738;
2005;05;20;27563;
2005;05;21;25831;
2005;05;22;18502;
2005;05;23;13408;
2005;05;24;19670;
2005;05;25;28944;
2005;05;26;26065;
2005;05;27;28222;
2005;05;28;28042;
2005;05;29;26770;
2005;05;30;20735;
2005;05;31;19543;
2005;06;1;25217;
2005;06;2;24874;
2005;06;3;28697;
2005;06;4;7358;
2005;06;5;16252;
2005;06;6;12654;
2005;06;7;12788;
2005;06;8;14388;
2005;06;9;28845;
2005;06;10;18584;
2005;06;11;8505;
2005;06;12;19787;
2005;06;13;24226;
2005;06;14;20606;
2005;06;15;6272;
2005;06;16;24679;
2005;06;17;16087;
2005;06;18;30507;
2005;06;19;27277;
2005;06;20;26190;
2005;06;21;27778;
2005;06;22;20325;
2005;06;23;29482;
2005;06;24;28884;
2005;06;25;21590;
2005;06;26;12569;
2005;06;27;27158;
2005;06;28;28296;
2005;06;29;17459;
2005;06;30;5980;
2005;07;1;7469;
2005;07;2;14455;
2005;07;3;25665;
2005;07;4;26770;
2005;07;5;2567;
2005;07;6;20465;
2005;07;7;17771;
2005;07;8;4362;
2005;07;9;14934;
2005;07;10;13165;
2005;07;11;10704;
2005;07;12;22374;
2005;07;13;24710;
2005;07;14;23831;
2005;07;15;25391;
2005;07;16;23127;
2005;07;17;25105;
2005;07;18;26325;
2005;07;19;12833;
2005;07;20;14135;
2005;07;21;15330;
2005;07;22;7588;
2005;07;23;12832;
2005;07;24;24062;
2005;07;25;9354;
2005;07;26;20589;
2005;07;27;24471;
2005;07;28;25621;
2005;07;29;23343;
2005;07;30;20194;
2005;07;31;16299;
2005;08;1;24482;
2005;08;2;17215;
2005;08;3;10704;
2005;08;4;14883;
2005;08;5;18221;
2005;08;6;17027;
2005;08;7;15336;
2005;08;8;14582;
2005;08;9;12928;
2005;08;10;17354;
2005;08;11;19874;
2005;08;12;10849;
2005;08;13;18352;
2005;08;14;11705;
2005;08;15;3238;
2005;08;16;5930;
2005;08;17;14631;
2005;08;18;21755;
2005;08;19;20224;
2005;08;20;12589;
2005;08;21;17747;
2005;08;22;6583;
2005;08;23;12139;
2005;08;24;10211;
2005;08;25;10848;
2005;08;26;21302;
2005;08;27;18995;
2005;08;28;19416;
2005;08;29;20787;
2005;08;30;20083;
2005;08;31;19754;
2005;09;1;18411;
2005;09;2;16552;
2005;09;3;7450;
2005;09;4;18655;
2005;09;5;19407;
2005;09;6;19260;
2005;09;7;19245;
2005;09;8;18702;
2005;09;9;11215;
2005;09;10;13378;
2005;09;11;9848;
2005;09;12;8478;
2005;09;13;6931;
2005;09;14;16137;
2005;09;15;11641;
2005;09;16;5941;
2005;09;17;6896;
2005;09;18;17102;
2005;09;19;17902;
2005;09;20;14429;
